AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Dartford,E07000107,16.27339314,16.245237,16.25105533,16.6612029,17.25447898,17.96075927,17.88752832,17.94007368,17.95171266,17.85039454,17.7674983,17.86204416,17.81861289,17.86833199,17.87848242,18.22037622
Dover,E07000108,16.28696468,16.46095693,16.76230237,17.17551159,17.40141808,17.6540175,17.67560639,18.23172014,18.27702616,18.74174997,18.76697362,18.87853981,18.58430198,18.40160233,18.26933369,18.56495889
Gravesham,E07000109,16.56750292,16.68115912,16.86237474,17.39705881,17.50065893,17.77100554,17.81632744,18.02921484,18.33246939,18.64002506,18.7868485,18.8260635,18.82630688,18.87472135,18.77528914,18.49374761
Maidstone,E07000110,16.57086991,16.817015,16.90985002,17.39301363,17.47119716,17.94131983,17.90749347,18.05079244,18.21735706,18.5560725,18.80675258,18.82386837,18.94434095,19.07786921,18.99406359,18.98773058
Sevenoaks,E07000111,17.90168929,18.03401939,18.15160973,18.49693884,18.71693728,18.96319415,19.16869917,19.53326929,19.57771506,19.81671072,19.60609835,19.64701255,19.51894142,19.78123551,19.78805904,20.09638782
Folkestone and Hythe,E07000112,16.58248905,16.69277217,16.98159197,17.59822184,17.92659904,18.0980584,18.12034516,18.40055898,18.57602863,18.76401969,18.92178605,19.06228673,18.7943805,18.83547012,18.92762512,19.20113578
Swale,E07000113,16.1879475,16.07985546,16.50103044,16.5771724,17.00185924,16.98640316,17.41640743,17.5697016,17.93587632,18.26677673,18.24705288,18.13795599,18.01114803,18.42729075,18.6517478,18.71841957
Thanet,E07000114,15.98115611,16.10059177,16.19341061,16.52489756,16.7814081,17.20146517,17.162524,17.30400323,17.28855759,17.72878996,17.83150131,18.07705848,18.13009975,18.05410182,18.07021869,17.82480284
Tonbridge and Malling,E07000115,16.5864288,16.71207655,17.29730072,17.78316385,18.10417678,18.36563268,18.63686822,18.83618127,18.96759713,18.96456451,19.19144253,19.46987981,19.50184682,19.4685106,19.2942051,19.25862355
Tunbridge Wells,E07000116,17.49171394,17.56270412,17.77742093,18.18918361,18.52381115,18.75800786,19.02449699,19.47195707,19.63336415,19.60643607,19.51034765,19.83131913,20.06438843,20.0184109,19.90340353,19.72394786
Burnley,E07000117,15.14867206,14.85050567,15.61109928,15.97287151,16.49768449,16.62921935,16.80393775,17.0359819,16.92972297,16.76920172,16.80017536,16.97431398,17.21084984,17.21462387,17.35567078,17.39249458
Chorley,E07000118,15.52551955,15.68223842,15.85796093,16.28974192,16.77892992,17.25784895,17.42562422,17.55490624,17.73841228,18.10068887,18.27567195,18.24870074,18.47982147,18.56084517,18.40291514,18.42233761
Fylde,E07000119,16.50918078,16.69101083,17.05642491,17.16561015,17.63830989,17.86933867,18.1319338,18.44242889,18.4433274,18.69176938,18.49596088,18.59999328,18.65979048,18.90865209,18.81490728,18.84746338
Hyndburn,E07000120,14.99641056,15.37148579,15.79070412,16.31396999,16.47801494,16.32733803,16.09500477,16.29279315,16.77768078,17.28632877,17.0446724,17.20003793,17.08367352,17.46884105,17.34670777,17.29936964
Lancaster,E07000121,15.74634251,16.15392307,16.64980876,17.02245148,17.12326817,17.12527957,17.31465214,17.35583906,17.51907155,17.5232604,17.79046903,18.05055845,18.29783868,18.32625132,18.41532005,18.37637284
Pendle,E07000122,16.1977213,16.08346614,16.0371133,16.26049274,16.72799875,17.23003504,17.65363998,17.8617352,18.143124,18.22382789,18.3453934,18.15866976,18.26064227,18.41180864,18.42773192,18.31930219
Preston,E07000123,15.38858826,15.76266062,15.81729202,16.07778639,16.01749619,16.21523264,16.45755234,16.91983969,17.34380244,17.46334608,17.35179194,17.29398296,17.25765315,17.58613323,17.60457593,17.64070607
Ribble Valley,E07000124,16.79799206,16.86198606,17.23450986,17.28401583,17.70404147,17.97159746,17.85881535,17.9079431,18.06309114,18.69274339,19.05594398,19.09953865,19.3619075,19.5963441,19.61263905,19.48526749
Rossendale,E07000125,15.18544275,15.2358763,15.45438945,15.91006587,15.88541304,16.06819063,15.91395237,16.45302866,16.52767242,17.17642579,17.44192417,17.58494205,17.77701672,18.0428663,18.36558126,18.46788101
South Ribble,E07000126,16.11515958,16.58623979,17.02231053,17.53702003,17.43515538,17.4575961,17.76868858,18.32065362,18.65861832,18.87984662,19.09168204,19.30557941,19.18722774,19.08787785,19.00216424,19.0628518
West Lancashire,E07000127,15.41642535,15.82405172,16.17652774,16.63604648,16.93283372,17.15774804,17.40927138,17.28941842,17.61044584,17.94380187,18.07976823,18.25223695,18.06489882,18.32401825,18.37707359,18.47773096
Wyre,E07000128,16.25541443,16.2689545,16.46046664,16.89494801,17.1212332,17.46334726,17.59145448,18.07500924,18.24774171,18.24212822,18.27713576,18.32391723,18.59303642,18.58559958,18.63521338,18.46824938
Blaby,E07000129,17.38577106,17.20633044,17.71181329,18.15913434,18.71619186,18.6812034,18.69261391,18.46063617,18.81767396,19.30097075,19.37925581,19.35330026,19.24947603,19.26470005,19.32317748,19.28858045
Charnwood,E07000130,16.7766107,16.91382021,16.86958275,17.12038422,17.37401275,17.95046534,18.51713673,18.38858077,18.4343587,18.50895849,18.96369377,19.21066874,19.52788906,19.27691939,19.34238661,18.98893252
Harborough,E07000131,17.19500664,17.61532851,17.36998311,17.97878253,18.00203605,18.46454385,18.40974912,18.80514037,19.06826692,19.22290991,19.2309604,19.18611644,19.27884567,19.50536173,19.9304881,20.02503402
Hinckley and Bosworth,E07000132,16.98188634,16.93888056,17.25506664,17.64277467,18.13323336,18.06943089,18.00110944,18.07322495,18.32099609,18.53520796,18.79950354,18.92833885,18.99650145,19.2488424,19.43277589,19.39278594
Melton,E07000133,16.49390467,16.83058698,17.16854435,17.41268545,17.7339153,17.91282342,18.67130427,19.10473051,19.05290468,19.08740298,19.14877183,19.46593657,19.64837786,19.65912265,19.73657762,19.59283881
North West Leicestershire,E07000134,15.99792331,16.29081386,16.4248561,16.79579121,17.08992771,17.30979433,17.56273637,17.64296138,18.17223731,18.4282405,18.48172601,18.47477189,18.66835986,18.89945796,18.76019035,18.67907251
Oadby and Wigston,E07000135,17.66890354,17.50100463,17.34141655,17.39560291,18.12116286,18.2720691,18.59058028,18.3898277,18.59501666,18.90423419,18.81012797,18.94973164,18.74689986,19.23480858,19.19792562,19.64112224
Boston,E07000136,16.46757262,16.58905444,16.74458644,17.01219282,17.02395102,16.99869131,16.78922722,17.42134952,18.02167712,18.60752021,18.21555277,18.24223092,18.42884616,18.31545297,18.31048337,17.92415987
East Lindsey,E07000137,16.69156754,16.89035736,17.22743645,17.22539614,17.54421105,17.66425856,17.83102933,17.76516767,17.87352984,17.86481867,18.23997671,18.42206332,18.63291646,18.56110961,18.45510525,18.42146545
Lincoln,E07000138,15.91836493,16.34306983,16.25936955,16.63188537,16.83148622,17.03506425,17.16008558,17.41695549,17.3337994,17.63147345,17.38673245,17.6472651,17.33343523,17.53164318,17.64151458,17.98896428
North Kesteven,E07000139,16.93428678,16.87772514,17.24153042,17.38607896,17.76085141,17.53834123,17.92533667,18.42299916,18.84529857,18.9126234,18.87034881,19.3714799,19.64696456,19.90953764,19.36571443,19.08140017
South Holland,E07000140,16.74921647,17.04038844,17.44124654,17.48559758,17.77384174,17.49167804,17.63557172,17.93966927,18.68030319,19.02316466,19.00613479,18.82074061,18.77153983,18.96835272,19.03182762,18.91347529
South Kesteven,E07000141,17.20957394,17.44472326,17.53887148,17.53131234,17.54642355,17.75036811,18.13985657,18.44101082,18.50268151,18.57794284,18.76554369,19.10308793,19.21376819,19.20623096,19.13190168,19.24701112
West Lindsey,E07000142,16.54603585,16.90998656,16.82069708,17.04867296,17.53434466,18.14634013,18.37673665,18.63898715,18.29875023,18.57141472,18.60680731,19.18296712,19.18544178,19.15333673,18.85472031,18.84339799
Breckland,E07000143,16.85241609,17.28067743,17.51868601,17.78803495,17.79310613,17.94849374,18.04074648,18.24110234,18.61701504,18.89604181,19.22649421,19.37173395,19.36138774,19.03691154,19.02153497,18.69329169
Broadland,E07000144,17.461847,17.60379963,17.77286822,17.7855454,17.93240791,18.12994126,18.29540335,18.67527006,19.1480071,19.46603352,19.47725028,19.45050432,19.31382539,19.2589015,19.46740484,19.54178476
Great Yarmouth,E07000145,16.26806117,16.31636453,16.45292296,16.82678671,17.04553721,17.49614397,17.94272515,18.26579815,18.27776107,18.05110415,17.83648941,17.93461322,18.13949959,18.36271448,18.56284002,18.40659441
King's Lynn and West Norfolk,E07000146,16.95402831,17.26440832,17.38578174,17.64186128,17.98656271,18.45825526,18.67885457,18.61869485,18.80334972,18.9144191,19.02290331,19.21992151,19.2297079,19.33339786,19.25761409,19.22030383
North Norfolk,E07000147,17.53034628,17.75137945,17.77941631,18.15079493,18.3100047,18.54635106,18.62836095,18.90442553,19.30744597,19.42118252,19.3673191,19.47402484,19.54168587,19.68549906,19.68696757,19.89557311
Norwich,E07000148,16.76157183,17.09982197,17.36372386,17.42055059,17.78107913,18.01792645,18.303136,18.25697259,18.48027705,18.88094277,19.07584171,19.48800428,19.18602707,19.05191297,18.82054481,18.75899563
South Norfolk,E07000149,17.97475269,18.21508705,18.39056192,18.73437808,18.88527733,19.23598828,19.22525458,19.39205891,19.57777594,19.83271989,20.06188123,20.05959617,20.10578863,20.014059,19.83909203,19.91937843
Corby,E07000150,15.2927217,15.63780089,15.72032104,16.06949876,16.03751778,16.48309981,16.52593827,16.56543689,16.33646919,16.92841252,17.18890057,17.46232799,17.38109969,17.25771296,17.1196803,17.1088114
Daventry,E07000151,16.20036737,16.53625538,16.69684351,17.57662675,17.80839064,17.8835161,17.96526892,18.51118672,18.64216286,18.45600437,18.66828888,18.93997944,19.35846084,19.62154789,19.77181,19.70013969
East Northamptonshire,E07000152,16.75145373,16.80017161,16.76414583,17.28228813,17.74330426,17.779398,17.93792576,18.0467603,18.4887552,18.73939539,18.93254346,19.20864112,19.07899526,19.18065498,19.06386143,19.17219247
Kettering,E07000153,16.11259039,16.28913465,16.66693754,17.06795589,17.28689788,17.63248961,17.80296385,17.96693658,17.95705217,18.04118409,18.18632252,18.29584416,18.71635725,18.79435625,19.15716401,19.13418219
Northampton,E07000154,16.05569059,16.09267165,16.63804217,16.96868086,17.11059242,17.10104189,17.53108059,17.39854487,17.70279848,17.56288225,17.94807382,18.16937158,18.26044783,18.41548361,18.34683375,18.47091824
South Northamptonshire,E07000155,17.00252597,17.40277999,17.77464079,18.25518238,18.22036154,18.333438,18.60275247,19.09723855,19.40620076,19.67126634,19.65871655,19.9013225,19.64941417,19.7969061,19.7305213,19.83068917
Wellingborough,E07000156,16.25615606,16.25742232,16.76099641,17.17922249,17.14494894,17.07432494,17.61122246,18.3269173,18.85027339,19.09800351,19.02655629,19.17662437,18.84060104,18.66502041,18.43905189,18.51603595
Craven,E07000163,17.69866473,17.78234481,17.99216795,18.2111131,18.38476379,18.17549739,18.37975023,18.49137553,18.80614921,19.39733455,19.60963606,19.88541777,19.5950034,19.56142546,19.64435306,20.01157119
Hambleton,E07000164,17.09680629,17.58900534,17.61573359,18.07009703,18.125645,18.93408955,19.24588896,19.44573689,19.31885758,19.49249488,19.8331418,19.73232903,19.64598822,19.30864918,19.46943007,19.70696086
Harrogate,E07000165,16.94232777,17.04213062,17.48445594,17.79448553,18.26026982,18.21872422,18.40468339,18.53639486,18.99627288,19.16252928,19.31239557,19.48435295,19.5165979,19.5894872,19.51128417,19.61987764
Richmondshire,E07000166,16.68704954,16.83917417,17.47982857,17.8344039,18.4309414,18.09121013,17.92067179,17.83296381,18.49196027,18.94439449,19.25758052,19.37801299,19.45705026,19.36628384,19.12229749,19.14952527
Ryedale,E07000167,17.46097201,17.36752945,17.33108061,17.62268859,17.68904831,18.22093338,18.36346173,18.69476382,18.91167744,18.84944201,19.05101094,19.29578477,19.60786699,19.50737331,19.25802681,19.6448766
Scarborough,E07000168,16.7790374,16.7960425,16.94596534,17.09497764,17.2485632,17.41718374,17.63367822,17.99409136,18.02625797,18.36313833,18.29229716,18.41020487,18.23075467,18.55189249,18.50367825,18.52293199
Selby,E07000169,16.04173549,16.40361941,16.82369771,17.01391127,17.29912697,17.54503873,17.96826534,18.54339357,18.61130245,18.47224195,18.28800827,18.46515963,18.79864585,18.98030803,19.2252246,18.88109137
Ashfield,E07000170,15.03904109,15.20454988,15.44178235,15.74196561,16.05704976,16.42952897,16.75918556,16.56764875,16.95833181,16.99868569,17.75700214,17.61056568,17.70879017,17.45613758,17.69123067,17.8006004
Bassetlaw,E07000171,15.4058593,15.80626095,16.28715338,16.74843653,16.85826657,16.97129746,17.1888883,17.34855961,17.54839264,17.87567054,18.00419549,18.14822582,18.08519818,18.29779184,18.40442926,18.46588766
Broxtowe,E07000172,16.4484879,16.86060632,16.98682871,17.34090704,17.22527646,17.42582352,17.62560627,17.77115819,18.133702,18.42841135,19.02434356,19.0704419,19.15985339,19.17902501,18.99340597,18.83676764
Gedling,E07000173,16.86916108,16.86977822,17.11389717,17.38580776,17.42114904,17.47201135,17.77845766,17.97381041,18.38103619,18.56870154,18.56988088,18.46241626,18.15960125,18.696051,18.7246919,19.04004285
Mansfield,E07000174,15.41182983,15.57807102,15.64193499,16.10382004,16.13509496,16.50976232,16.84576956,17.24558002,17.37033188,17.64037925,17.85046303,18.09189016,18.04322544,17.81478371,17.69789163,17.76428326
Newark and Sherwood,E07000175,16.03940529,16.45661415,16.68910549,16.913982,17.18005258,17.21874318,17.47815845,17.42760223,17.86321658,17.88420434,18.25221153,18.69897226,19.16616465,18.91444272,18.72740681,18.54867047
Rushcliffe,E07000176,16.89422307,17.06164907,17.55753794,17.94964066,18.21266881,18.30340161,18.38459408,18.54093759,18.98005595,19.1119994,19.36090334,19.40789807,19.49781973,19.65802691,19.47966905,19.70422584
Cherwell,E07000177,16.49584975,16.69594189,17.10655857,17.57685259,18.10144706,18.08142592,18.10147899,18.18763835,18.58828478,18.93932991,19.18102832,18.98755559,19.11337378,19.09139887,19.40158706,19.52952844
Oxford,E07000178,16.94035654,16.87789182,17.34932978,17.4863081,17.73286142,17.78081965,17.84802405,18.04561587,18.08474185,18.46932685,18.62824863,19.0901021,19.24957008,19.61974706,19.68415538,19.76960648
South Oxfordshire,E07000179,17.24891054,17.46823506,17.74085641,18.00652938,18.31864139,18.63543623,18.77951794,19.10022909,19.29730578,19.33801374,19.68537546,19.72424252,19.90601116,19.7370047,19.94934705,20.10428282
Vale of White Horse,E07000180,17.3980024,17.61459832,18.05291053,18.16681961,18.53788447,18.75746903,19.19126074,19.31602571,19.51833105,19.54019593,19.52301603,19.56465405,19.89056283,20.03318718,20.50120472,20.55281567
West Oxfordshire,E07000181,17.46908536,17.88862533,17.7279886,17.90264131,18.07762943,18.50103808,18.98742054,19.05998802,19.40332875,19.24769888,19.24300292,19.28269744,19.60448879,19.81385759,19.70088214,19.61136445
Mendip,E07000187,16.87013043,16.88606839,17.28706334,17.86156979,18.39797773,18.60119347,18.83973765,19.04039213,19.34682373,19.32018198,19.28802631,19.2014002,19.1877722,19.28190052,19.37918857,19.42338259
Sedgemoor,E07000188,16.60061894,16.96067584,17.24615114,17.80660934,18.02157389,17.96369759,18.01999877,18.04028013,18.57417814,18.87402838,19.26922057,19.36765051,19.32536547,19.31666167,19.47732105,19.60845824
South Somerset,E07000189,17.11454892,17.52200053,18.02805964,18.2975304,18.41603525,18.60967223,18.71813163,18.61936638,18.97604499,19.41241386,19.69779271,19.73751528,19.70683041,19.67421187,19.51292797,19.44029835
Cannock Chase,E07000192,15.4881871,15.57089704,15.15663973,15.34906743,15.88943631,16.35276958,16.89117367,17.0711709,17.90305506,17.86284894,18.22160771,18.15334626,18.10080787,17.7247109,17.68705843,17.85578456
East Staffordshire,E07000193,15.28091652,15.76200518,16.15604165,16.35501757,16.64428219,16.8313667,17.06031124,17.29230245,17.7796762,18.08544066,18.13805007,17.96994978,17.99468424,18.22042599,18.46384024,18.75732952
Lichfield,E07000194,15.96645111,16.15913629,16.69592776,17.33549892,17.64747321,17.61822023,17.66355741,17.73640162,18.16215017,18.3761095,18.43960249,18.53577971,18.649001,19.11341951,19.2512045,19.34719544
Newcastle-under-Lyme,E07000195,15.98849721,16.11429558,16.26107519,16.47750836,16.52873288,16.93540768,17.18052156,17.93770208,18.08549511,18.27498623,17.71885548,18.09496262,18.15790592,18.65121726,18.6765364,18.75525097
South Staffordshire,E07000196,16.25105632,16.42479762,16.49088644,16.68947452,17.12048061,17.70150324,17.86126141,17.74859515,18.13072792,18.51036773,18.65133695,18.72144757,18.79075401,18.96763561,18.85974307,18.91552463
Stafford,E07000197,16.5614688,16.64552584,16.91817724,17.04037344,17.44899025,17.806058,18.08912442,18.42325751,18.91491325,19.42500121,19.38597004,19.38594145,19.28372184,19.47450964,19.67311291,19.5372917
Staffordshire Moorlands,E07000198,15.93538163,16.11926783,16.36006255,16.96295364,17.3266377,17.52407924,17.77204512,17.99280193,18.54283134,18.65967812,18.62647695,18.7452238,18.75314779,18.73275134,18.53142107,18.60107113
Tamworth,E07000199,15.10370914,15.93513485,16.64449319,16.99601888,17.0210676,17.27726231,17.5667207,17.76561183,17.97105023,18.2324385,18.42810087,18.34357202,18.338497,18.55848686,18.51898482,18.37189937
Babergh,E07000200,17.6509411,17.68467854,17.83278471,17.93130232,18.13658911,18.12434613,18.41571299,18.8062298,19.22406159,19.68399119,19.80650406,19.98258886,19.74685737,19.76248408,19.70499835,19.91779058
Ipswich,E07000202,16.29411807,16.45204291,17.39952735,17.6126276,17.65630069,17.65000594,17.64125414,17.88167187,18.13124376,18.52735152,18.61600593,18.5525676,18.33754176,18.56986705,18.44218218,18.6619604
Mid Suffolk,E07000203,17.11588106,17.28203914,17.78159048,18.30925616,18.58907287,18.61952012,18.7681604,18.91982719,19.2015375,19.49785087,19.43738815,19.64009006,19.68169672,20.20869837,20.16432672,19.80188121
Elmbridge,E07000207,17.52960946,17.77456664,18.23095462,18.68530847,18.96973103,19.12595869,19.49092698,19.81897597,19.87009973,19.61161112,19.60589157,20.01853046,20.33711012,20.46657114,20.44061008,20.53169545
Epsom and Ewell,E07000208,17.06285105,17.62774297,17.8657492,18.14942236,18.54379741,19.41212977,19.85900906,19.93819922,20.06705212,20.16267244,20.32866982,19.92494895,19.82493732,19.64967017,20.07912462,20.32746383
Guildford,E07000209,17.88084258,17.75256558,18.26358957,18.8397621,19.28263323,19.19904549,19.36752804,19.59440967,19.91259393,19.91131615,20.03428473,20.15513197,20.11399587,20.09529997,19.97101014,20.30011831
Mole Valley,E07000210,17.36677023,17.32323621,18.07734846,18.41790077,18.81749334,19.08212346,19.15005245,19.38251604,19.51989831,19.70667859,20.0418802,20.06241353,20.17084505,19.72321193,19.85213567,20.23433881
Reigate and Banstead,E07000211,16.82492351,17.17203536,17.18755252,17.36744667,17.53008719,18.10267347,18.44862109,18.66399818,18.86088355,19.22635505,19.36590102,19.22518497,18.90812812,18.96099921,18.98881603,19.37445709
Runnymede,E07000212,16.74709349,17.06696289,17.5185151,17.81528895,18.04698568,18.35339833,18.95427977,19.22022018,19.16338316,19.29750994,19.39530482,19.76234923,19.5531206,19.53067928,19.04975457,19.32275088
Spelthorne,E07000213,17.46467858,17.66105096,17.56834121,17.54909366,17.70163941,18.32181817,18.69899046,18.93328173,18.6747827,18.80367138,18.89742368,19.17125213,18.83246172,19.06300141,19.11316203,19.64147464
Surrey Heath,E07000214,16.39490729,17.189587,17.54398216,18.34471446,18.52888067,18.80390839,19.01318358,19.00721283,19.21627058,19.24137976,19.6473062,19.8435734,19.74011358,19.76199049,19.72653632,20.00002098
Tandridge,E07000215,17.84298883,18.07488855,18.1997674,18.4839529,18.80708528,19.08546059,19.05393425,19.24965346,19.3024181,19.25915442,19.2660971,19.45431166,19.8030518,19.81015608,19.96431997,19.96858795
Waverley,E07000216,17.7061577,17.76718382,18.08706705,18.61602313,18.88228063,19.10339385,19.32038953,19.33870326,19.78971696,20.10483858,20.62100926,20.59279128,20.17818937,20.15124106,20.21971011,20.6633089
Woking,E07000217,17.15283348,17.32381578,18.27083255,18.33132319,18.38461765,17.99460611,18.36405149,18.73233319,19.26216345,19.36609958,19.80195687,19.89693666,20.07670485,20.11340194,20.08095438,20.29382586
North Warwickshire,E07000218,15.86443355,16.28655999,16.47298802,16.68539071,16.61051439,16.7285101,16.98232728,17.20050049,17.64547285,17.77773667,17.99131066,18.19772701,18.19190371,18.13056133,17.94988403,18.0051017
Nuneaton and Bedworth,E07000219,15.6544412,15.76422259,15.62518141,15.78070755,16.25097722,16.83605866,17.31420015,17.36000856,17.50775224,17.59810612,17.7703611,17.77746149,17.85436941,17.96712376,18.03330778,17.96222697
Rugby,E07000220,16.46691882,16.74236484,16.70662216,17.34400068,17.80684218,18.09313668,18.05724719,18.26125192,18.7822283,19.07609376,19.05089804,19.09029449,19.06261315,19.009655,19.01889472,19.27857462
Stratford-on-Avon,E07000221,17.0698863,17.16831441,17.42981579,17.6764669,17.90476499,18.1552361,18.44567678,19.19307727,19.36947695,19.58540607,19.67239391,19.89185867,19.87318406,19.89695454,19.90220774,19.93537717
Warwick,E07000222,17.09978825,17.1070895,17.3676409,17.83678782,18.45038859,18.46576027,18.34082061,18.38217982,18.90450289,19.15017324,19.24427003,19.51795156,19.89081428,19.96991881,19.71562806,19.583674
Adur,E07000223,17.08350674,16.91823847,17.01549245,17.41064006,17.52077049,17.66768827,17.66549431,18.31817418,18.94488839,19.18367585,19.13752955,19.12253961,18.95162828,19.23878929,19.26037003,19.32548297
Arun,E07000224,17.2511049,17.44010515,17.47633234,17.66488849,17.84101219,18.08913522,18.17481046,18.44198695,18.69210125,18.97789281,19.17823653,19.30559177,19.32048715,19.22552887,19.10999911,19.21456114
Chichester,E07000225,17.70098418,17.90456988,18.16592706,18.2540038,18.42611001,18.42873291,18.54901163,18.86477788,19.21207161,19.47269875,19.72157183,19.67866149,19.40078425,19.28682066,19.39680223,19.66032916
Crawley,E07000226,17.86690703,18.34102652,18.6960104,19.12496691,18.80695675,18.91227357,19.0635839,19.13321367,18.61717927,18.36191832,18.57213137,18.98558961,19.10499889,19.33639208,19.45899136,19.62374639
Horsham,E07000227,17.40073199,17.54290104,18.15683349,18.49125212,18.83672193,18.67930664,19.17635523,19.45368273,19.77909471,19.81307351,19.88812684,19.89715703,19.90071121,20.31356745,20.40650046,20.69312005
Mid Sussex,E07000228,17.09263127,17.34063251,17.7918412,18.30190751,18.42915247,18.59517746,18.59547702,18.98827989,19.37576325,19.66958018,19.68617854,19.50305519,19.66770902,19.63009483,19.68948361,19.77496304
Worthing,E07000229,16.61764828,16.64710609,16.81650539,17.11130409,17.56984934,17.70744007,17.91345346,17.97999467,18.37427727,18.26039156,18.29741655,18.30765901,18.5181428,18.66230921,18.44489654,18.3994611
Bromsgrove,E07000234,16.51434886,16.78704463,17.03604802,17.50319975,17.70344316,17.77451666,18.02211341,18.27591298,19.10549119,18.66207443,18.60437597,18.38680558,18.52435229,18.67765274,18.5176885,18.97167476
Malvern Hills,E07000235,17.02753986,17.24212787,17.38217379,17.88291445,18.0893144,18.33351214,18.47948988,18.81099152,18.96382022,19.13558405,19.10329136,19.27870345,19.45181276,19.71617085,19.60892511,19.61350406
Redditch,E07000236,16.58011215,16.80280133,16.50648319,16.57904661,16.88065064,16.99480098,17.46729006,17.40095555,17.85995654,18.10748351,18.12198634,18.48834974,18.51341266,18.8129784,18.64101278,18.62981596
Worcester,E07000237,15.95860285,16.55899913,17.10353328,17.75068991,17.39558458,17.04151004,17.03642475,17.24003899,17.83380495,18.11229252,18.52511395,18.65708982,18.4564915,18.48536831,17.99649702,18.18825256
Wychavon,E07000238,17.2882654,17.77505144,17.75378313,17.95510447,18.01364892,18.50091503,18.99042629,19.25639578,19.56646166,19.66237622,20.01234149,19.82880153,19.86007451,19.58263514,19.86912751,19.83926553
Wyre Forest,E07000239,16.23927134,16.50545511,16.90360344,17.36494942,17.94271121,18.00195615,18.00720319,18.04887229,18.37697179,18.59986363,18.42423758,18.57991641,18.7431504,18.92936278,18.83023212,18.54641343
St Albans,E07000240,17.39510434,17.36922497,17.73426871,17.8854075,18.24424661,18.48975208,19.2121608,19.3382659,19.44945598,19.45586844,19.78713727,20.32758856,20.15541629,20.18587598,19.82522634,20.25913608
Welwyn Hatfield,E07000241,17.09803531,17.00936013,17.48802592,17.52983513,17.88192455,18.17862089,18.50883375,18.56674928,18.5324733,18.78764966,19.02397337,19.02945516,18.96618522,18.94281727,18.93452909,19.13087023
East Hertfordshire,E07000242,17.0576536,17.33289736,17.71600491,18.05865449,18.5526222,18.60815761,18.87683763,18.68916583,19.04925051,19.28800429,19.51305407,19.66422065,19.54252585,19.79383749,19.8597707,20.03887197
Stevenage,E07000243,16.51033468,16.57983899,16.59006402,16.90945637,17.18804512,17.02262997,17.12201073,17.26623723,17.65178545,17.98922239,18.19109491,17.93974592,17.81305783,17.60257363,17.64853411,17.49154491
East Suffolk,E07000244,17.42762052,17.59036444,17.75562765,18.04475026,18.284369,18.46286336,18.70034377,18.78950621,18.94672154,19.20661745,19.43942487,19.70101951,19.49721832,19.68323956,19.58755488,19.61670666
West Suffolk,E07000245,16.74068667,16.92731163,17.21522074,17.69223579,18.12724634,18.48243675,18.83978603,19.15565171,19.52620383,19.39150423,19.37079298,19.37581534,19.82664258,20.0226417,19.97880888,19.77376929
Somerset West and Taunton,E07000246,17.20498439,17.59900652,17.83065182,18.19725879,18.05746353,18.21014687,18.29040761,18.52472656,18.77491234,18.97664697,19.09346798,19.10392439,19.05780196,19.22104302,19.27813223,19.48499385
Bolton,E08000001,15.53081016,15.66726878,15.6860835,16.12372063,16.13157484,16.50164179,16.64512883,17.19054802,17.41836777,17.32917871,17.29253678,17.44195586,17.70007549,17.79664095,17.8601164,18.00119749
Bury,E08000002,15.49105772,15.71729489,16.02891878,16.23273616,16.46937985,16.3402718,16.79395594,16.97124457,17.51862549,17.62524498,17.77499209,17.7816507,17.66021834,17.73934033,17.82629917,18.16881292
Manchester,E08000003,14.23569445,14.57029682,14.80368059,14.95767261,15.02615412,15.19560804,15.30291989,15.35878768,15.36082205,15.67230166,15.88671563,15.84906141,15.82941323,15.8237346,16.09259806,16.31706548
Oldham,E08000004,14.95833634,14.89804802,15.13684875,15.48301215,15.73185691,15.93046936,16.05841237,16.29541578,16.6790312,17.03262741,17.29759283,17.38118247,17.22342601,17.04956292,17.22744901,17.71335143
Rochdale,E08000005,15.09375058,15.08596946,15.31085675,15.46835519,15.80766962,16.13704864,16.50890224,16.7769972,16.99130802,17.25720627,17.60054863,17.55082159,17.52779851,17.40325043,17.5292564,17.69084656
Salford,E08000006,14.41412309,14.53692068,14.78037023,15.39496822,15.63199563,15.78521507,15.56833331,15.62787124,16.07867713,16.60785501,17.06674569,17.10987886,17.14309358,17.22882398,17.2836435,17.55293494
Stockport,E08000007,16.0028054,16.35097986,16.71826579,16.87248802,17.08289489,17.48715649,17.69900808,18.07716423,18.37568541,18.81368172,19.01344974,19.17053207,19.0816079,19.11653779,19.06328265,19.25511668
Tameside,E08000008,14.83007601,14.99132917,15.24256026,15.5082924,15.67254472,15.87614271,16.11369486,16.43291044,16.70205001,16.88646216,17.03980473,17.22733281,17.16289304,17.19245392,17.03453841,17.04382518
Trafford,E08000009,16.48436771,16.8600988,16.73399653,17.22556883,17.39648966,17.85171033,18.05013251,18.09132443,18.38987635,18.50136076,18.76030258,18.8492284,18.87416705,18.92885379,18.70157319,18.97531184
Wigan,E08000010,14.84891114,14.9537824,15.24921461,15.52482949,15.83996619,16.01032844,16.23167035,16.48923702,16.92211397,17.06804842,17.25525611,17.30991819,17.49460049,17.66193674,17.64095539,17.80877505
