AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Dartford,E07000107,76.81771214,77.07708482,77.27497072,77.64215388,78.10548463,78.80770509,78.90745453,78.93211689,78.9702879,79.07948287,79.13177753,79.15658146,78.64702898,78.81964741,79.04806265,79.65957658
Dover,E07000108,76.15353675,76.5944363,76.53988293,77.51942455,77.35618998,78.05730911,77.4388985,78.40821896,78.41432843,79.14451929,79.02558324,79.36645514,79.35179679,79.45850531,79.24038471,79.45059657
Gravesham,E07000109,76.18631893,76.7940267,77.4534474,78.11301811,78.35272592,78.39291818,78.13548533,78.2617099,78.61938635,79.38010998,79.60788811,79.55928165,79.40933657,79.57969506,79.67096731,79.44236424
Maidstone,E07000110,77.01718683,77.41438117,77.27104723,78.03169839,77.96318541,78.66229094,78.78461262,79.03173859,79.37938596,79.88839238,80.13718956,80.30868157,80.18382366,80.55056867,80.4827264,80.45922854
Sevenoaks,E07000111,78.7508778,78.87690267,79.21245774,79.80086746,80.46343197,80.6900281,80.66578294,80.97868056,81.07899258,81.30691018,81.22569516,81.38974803,81.68912097,81.92622903,81.94474325,82.21124745
Folkestone and Hythe,E07000112,75.93176192,76.33250096,76.52705429,77.35397782,77.75413103,78.35818019,78.86631991,79.18344536,79.17319339,79.24984401,79.52491454,79.66535097,79.18164562,79.15511113,79.24133338,79.7044363
Swale,E07000113,76.30913933,75.85777621,76.59298416,76.82499943,77.06301704,77.00846982,77.22264476,77.91188993,78.41666199,79.22099019,78.98844644,78.75639143,78.32748879,78.78811495,79.02981952,79.16431886
Thanet,E07000114,74.72702644,75.11737503,75.0513887,75.77368502,76.28652112,76.78484754,76.52310623,76.48294073,76.49418825,77.50723231,77.79117174,78.19107892,78.18311054,77.85179821,77.631753,77.43219143
Tonbridge and Malling,E07000115,77.36217244,78.0578027,78.58399773,79.28735294,79.42562892,79.71611075,79.99539981,80.17381354,80.32180795,80.47481428,80.33919555,81.00495728,81.18330192,81.52977686,80.72188523,80.41265384
Tunbridge Wells,E07000116,78.39842233,77.88859047,78.35957467,78.6631236,79.28986923,79.56539524,80.28361824,80.93588004,81.34240965,81.31968631,81.18850878,81.70163582,81.68421241,81.73206135,81.47078452,81.12199968
Burnley,E07000117,74.35825415,74.06025349,74.44605167,75.1555705,75.19549557,75.25943582,75.06344137,75.45488567,75.54131273,75.61616942,75.58038914,76.10729352,76.29372374,76.70658646,76.20039871,76.19181046
Chorley,E07000118,76.35900032,76.1654207,76.39018144,76.68843752,77.38184741,77.10197405,77.43255467,77.49915133,78.37998634,78.88384888,79.15907514,78.9272097,78.89125136,78.86553401,78.73931537,78.5862227
Fylde,E07000119,76.90656737,77.0059105,77.68990673,77.96345024,78.48717686,78.25188216,78.47402678,78.88275123,78.68702427,78.91626455,78.76095047,79.59661673,79.38074114,79.21860698,78.73283542,79.13487532
Hyndburn,E07000120,74.82437075,74.8683137,75.13366205,75.14891102,75.27530108,75.09830691,74.78232396,75.18097716,75.7256758,76.45068007,76.35186096,76.50505793,76.79120262,76.79095695,77.01525394,76.72306061
Lancaster,E07000121,74.9147098,75.67389583,75.93962143,76.29824854,76.58098668,76.607585,77.06002015,77.16732006,77.4012548,77.30159443,77.57345043,78.03252174,78.5456609,78.38018814,78.54262381,78.25068786
Pendle,E07000122,74.82857594,75.29632914,75.25398445,75.46728537,75.84472035,76.16257074,76.61783257,76.98672992,77.41585654,77.72185281,77.77247896,77.72541026,77.7775892,78.11125918,78.13381506,78.11809226
Preston,E07000123,74.3452531,74.71362478,74.47797806,75.14793678,75.10430368,75.23581047,75.49430339,76.01908748,77.03125544,77.26425876,77.48732339,77.28896529,77.28126713,77.79573698,77.76925944,77.95146977
Ribble Valley,E07000124,76.66878683,76.44181618,77.44178014,77.60161912,78.70071751,79.0474458,78.96299887,78.82590349,79.21437146,80.35597731,81.12259834,81.12262199,81.46765812,81.78209247,81.48114408,81.1963183
Rossendale,E07000125,74.41613913,74.65530843,75.0176063,75.78535927,75.50108926,75.83834756,75.14975321,75.93961436,76.14277861,77.61296847,77.73685028,77.66748973,77.39916663,78.14108827,78.68029421,78.59456469
South Ribble,E07000126,76.52634153,77.14764696,77.65150687,77.51448154,77.45480968,77.75449451,78.33939241,79.2597918,79.4839866,79.85326006,79.67901657,80.007304,79.90440266,80.09969458,80.05452565,80.17925476
West Lancashire,E07000127,75.76388748,75.74085071,76.20374464,76.44676791,77.64351869,77.66566521,78.19456085,77.89114767,78.39150215,78.6246205,78.91390813,79.49339361,79.48511435,79.77910102,79.4955726,79.40147382
Wyre,E07000128,75.85744854,75.85769128,75.90939798,76.73469411,76.95354721,77.51496393,77.49238999,78.01860407,78.10997345,78.05227253,78.02226766,78.64726881,79.17631781,79.0245758,78.85527116,78.26326969
Blaby,E07000129,78.83652907,78.39604384,79.04393869,79.15202208,79.59148414,79.38485999,79.48291727,79.28831667,80.0053187,80.50041699,80.53610448,80.42320576,80.74372125,80.8380668,81.07186224,80.93597337
Charnwood,E07000130,77.24760491,77.33902539,77.24318279,77.83439701,78.30157568,78.71744384,79.22314535,79.08267885,79.26013206,79.51619496,80.02002038,80.49348478,80.80652224,80.56762115,80.67518215,80.37363177
Harborough,E07000131,78.17888536,78.66879626,78.73085387,79.64144608,79.394329,79.7748032,79.34370835,79.71581052,80.10951574,80.20968191,80.52662025,80.77643137,81.04260353,81.37198369,81.56099336,81.62325537
Hinckley and Bosworth,E07000132,77.88215399,78.0590518,78.50913158,78.85675248,79.35305042,79.33996928,79.49136038,79.49975379,79.85975266,80.13838105,80.41684684,80.28970395,80.3026538,80.61489438,81.01255084,81.05999845
Melton,E07000133,77.4747808,77.77990528,78.49196099,78.47078216,79.05339512,78.92701629,79.92880194,80.01117325,80.03598828,79.96982787,79.77968926,80.66647378,80.96863174,81.27800772,80.8620751,80.66847123
North West Leicestershire,E07000134,77.22022265,76.97419175,76.92929962,77.19150395,77.7259627,77.8290667,78.48311511,78.92130705,79.31614416,79.27063834,78.76594075,79.12490184,79.38598282,80.11989682,79.9458628,80.01475543
Oadby and Wigston,E07000135,78.33567863,78.05107207,77.9229325,78.09403026,79.08767208,79.82376222,79.51234827,78.95400966,78.8288162,80.02200182,80.32434922,80.53708156,79.95126927,80.10089532,79.8633793,79.82769811
Boston,E07000136,75.60533742,75.38436866,75.63015405,75.92808873,76.40882821,76.51008194,76.67169871,77.44951064,78.03050729,78.64441151,78.52563907,78.50559789,78.92396016,78.58834565,78.56419649,77.76744889
East Lindsey,E07000137,76.3794025,76.36583703,76.90874161,77.04534136,77.12274657,76.98775282,77.17120176,77.31972725,77.59010176,77.67918569,78.12308854,78.74907324,79.034062,78.7165171,78.05087096,77.80681839
Lincoln,E07000138,75.1388747,75.68509378,76.2596798,76.17518719,76.37313724,76.37977282,76.80503605,77.04442817,77.1148406,77.58843829,77.42330065,78.17415026,77.61997283,77.68049618,77.27400814,77.27736642
North Kesteven,E07000139,77.46069679,77.0101659,77.62761382,77.92779643,79.10687015,78.72194182,79.12641343,79.4511184,80.19298915,80.54246977,80.63799126,81.33546895,81.48615367,81.70591492,80.97001088,80.71332647
South Holland,E07000140,76.72942808,76.61247975,77.2110289,77.65267756,78.04736677,78.12177058,78.24960538,78.76810905,79.31486463,79.52837179,79.63674096,79.62857621,79.66325695,79.63320956,79.48060031,79.55208859
South Kesteven,E07000141,77.32494049,77.76230261,77.7496648,77.74645059,77.55058642,78.13626455,78.8707786,79.50889114,80.02449878,79.96775765,80.04264297,80.06655533,80.30413243,80.49391607,80.65576567,80.65963391
West Lindsey,E07000142,76.30798543,76.19103454,76.59524423,77.26954253,78.31813911,78.82828474,78.91144893,79.0936718,79.06586073,79.234629,78.94267007,79.56091705,79.66083374,79.99332597,79.84412004,79.60039684
Breckland,E07000143,77.16602718,77.43008178,78.15277013,78.48029301,78.8920379,79.15159147,79.43897188,79.66101611,79.78354691,79.98446433,80.03769316,80.31287962,80.2126908,79.99912551,80.0525186,79.56910408
Broadland,E07000144,78.57138542,78.64573046,78.57606482,78.91664614,79.08740981,79.62756854,79.71205551,80.26391197,81.03822253,81.35682275,81.21053117,80.58886722,80.76235422,80.6800409,81.06542146,81.04064782
Great Yarmouth,E07000145,75.83682865,76.19809138,76.15893215,76.59210005,76.83925899,77.19646137,77.36957743,77.56080408,77.64595879,77.8966306,77.92855079,77.90962976,78.21515832,78.12249709,78.60816609,78.18322435
King's Lynn and West Norfolk,E07000146,76.67446323,77.15191263,77.83969826,77.93220601,78.22926385,78.56954717,79.08718519,79.06630635,79.20305387,79.44238311,79.75027632,79.63093136,79.6508966,79.90396614,80.14738852,79.99264802
North Norfolk,E07000147,78.33277599,78.37822601,78.29300307,77.78588422,78.20313478,78.52452565,79.00599961,79.52846142,80.2518163,80.35983865,80.09498745,80.1472771,80.54882236,80.44995396,80.42609448,80.62839441
Norwich,E07000148,76.29520353,76.72183574,76.56104742,76.57815048,76.90310361,77.42519287,77.18901525,77.25069356,77.8071218,78.75179009,79.28254034,79.69575348,79.5333323,78.84136094,78.27903931,78.14724494
South Norfolk,E07000149,79.27276644,79.67674703,79.94312912,80.10239294,79.84836744,79.81659455,80.08451638,80.45981406,80.8444025,81.02248388,81.6022855,81.51761007,81.73743015,81.36671436,81.27082034,81.07523612
Corby,E07000150,74.16456271,74.30544538,74.36796478,74.24401069,74.33905109,74.25841037,74.23527812,75.23506437,75.99180614,77.04914106,76.86460433,76.57504449,76.53847537,76.13806445,76.795212,77.11081952
Daventry,E07000151,77.35161834,77.4813311,77.73201537,78.14508226,78.22078159,78.27858501,78.80590768,79.33902332,79.65165045,79.37763348,79.84709594,80.26562721,80.93968915,81.52856091,81.39978712,81.20791207
East Northamptonshire,E07000152,77.30804482,77.42004578,77.32517029,78.05480132,78.75466838,79.17340833,79.11702872,79.4957736,79.57818282,79.94510473,79.57116689,79.83589078,79.67481663,79.97051038,80.21442585,80.44179908
Kettering,E07000153,76.56966479,76.62871235,76.90693405,77.33491417,77.7843151,78.50203303,78.25400562,78.46843412,78.29493745,79.05268465,79.20511947,79.50206713,79.65609048,79.75813327,80.04746665,79.95886848
Northampton,E07000154,75.77602917,76.07399566,76.58660664,76.67627095,76.9406174,76.89897143,77.49529732,77.10943139,77.46873569,77.35207175,78.07374689,78.24401635,78.43881521,78.4300192,78.47722871,78.66840924
South Northamptonshire,E07000155,78.02683022,78.39275002,78.89186435,79.63317135,79.84149358,79.82182819,80.1669193,80.5299865,81.24464921,81.94084022,82.00963776,81.72775118,80.86934294,81.18439612,81.19255595,81.39511431
Wellingborough,E07000156,75.82561122,75.63201595,76.61453909,77.259195,77.51348261,77.43860514,78.04061239,78.86529983,79.32289927,79.80524104,79.89918324,79.97422823,79.44407517,79.26206682,78.86200101,78.94221549
Craven,E07000163,78.27078659,78.62131486,78.99481445,79.00801912,79.31354836,79.1883447,79.86481324,79.67700088,80.27320191,80.48078156,80.90109364,80.93011516,81.21232669,81.19663285,81.44603777,81.13918346
Hambleton,E07000164,78.21667664,78.42598355,78.48649297,79.21529136,79.06631313,80.13050439,80.28792582,81.02121342,80.98104548,81.05940425,80.90582437,81.1023727,81.16855949,81.68533224,81.59721603,81.82901328
Harrogate,E07000165,77.50212805,77.67895214,78.49475387,78.90057934,79.38581409,79.04344624,79.0821707,79.26694719,80.1506606,80.51540153,80.90406919,81.08053418,80.93915891,81.00129003,80.90446766,80.99626994
Richmondshire,E07000166,77.09990186,77.77366426,78.40534829,78.62563489,79.22594298,78.89906126,79.20722917,78.78767318,79.51405701,80.14086779,80.93749163,81.45366577,81.36995791,81.25159028,81.12558517,81.47326028
Ryedale,E07000167,77.86837215,77.86700407,77.85641385,78.55141433,78.3408432,79.14630273,79.10072105,80.06512877,80.59174117,80.63840805,80.55809918,79.93325052,80.35149938,80.65336175,80.56647575,80.92905622
Scarborough,E07000168,76.52019922,75.92942601,75.97906679,76.06990057,76.72296416,77.28397035,77.69086246,78.13113794,77.7975534,77.77112221,77.83753455,78.15782957,78.52449414,78.68739495,78.80938025,78.40713295
Selby,E07000169,76.89150222,77.13454176,77.66902867,77.86956273,78.16642473,78.41347698,78.79364505,79.72152203,79.39581211,79.33638156,78.91828439,79.68889559,79.92608732,80.35107027,80.5814154,80.59006526
Ashfield,E07000170,74.39485009,74.82928515,75.189989,75.54447505,75.96677329,76.4013467,76.95831875,76.80267332,77.34092977,77.51514417,78.13914363,77.93494893,78.06242803,77.91777245,78.15523416,78.05622001
Bassetlaw,E07000171,75.23379192,75.78031802,76.48407092,76.60052408,76.78790731,76.98184128,77.56080787,77.83251257,78.20742611,78.48688401,78.710838,78.76195557,78.63058716,78.76612571,78.6854812,78.71419147
Broxtowe,E07000172,76.90576383,77.36910033,78.0467363,78.44588111,78.55401925,78.64743724,78.94552766,79.02167065,79.49725276,79.84023991,80.54197166,80.42300426,80.40583213,80.48622269,80.61049506,80.36639162
Gedling,E07000173,77.61990181,77.77862195,78.0547548,78.4525118,78.45966245,78.21168794,78.6536217,78.99569353,79.88530089,80.30182451,80.38264709,79.97384239,79.41501544,79.97273306,80.14955052,80.854882
Mansfield,E07000174,75.19081409,75.46512762,75.47643411,75.87995941,75.52388356,76.06456333,76.46430808,77.33681004,77.7982385,78.18270993,78.38708216,78.07332009,78.05213772,77.85867814,77.6894515,77.88848815
Newark and Sherwood,E07000175,76.17126563,76.58315415,77.14031839,77.66173896,77.65434477,77.35167162,77.48995186,77.91264224,78.60571377,79.16748835,79.40969586,79.64652862,79.84959927,79.900881,79.77965083,79.85156185
Rushcliffe,E07000176,78.28963913,78.74055692,79.23234543,79.49252847,79.62715016,79.9702927,80.20954713,80.13178581,80.55960529,80.72356337,81.2063802,81.26055893,81.39789272,81.71570509,81.57400019,81.65147221
Cherwell,E07000177,77.38005468,77.82149805,78.07469113,78.47919604,78.7238137,78.67900399,78.71236527,78.83223801,79.45910736,80.02329042,80.58447833,80.07367426,80.16984259,80.18628669,80.80177272,80.99181816
Oxford,E07000178,76.5227499,76.62003278,77.34755811,77.28041138,77.63481586,77.4927622,77.93865733,78.40580074,78.4209175,78.73529867,78.83639134,79.72304099,80.14243027,80.4866026,80.38825172,80.21811564
South Oxfordshire,E07000179,78.3864972,78.7552468,79.13424593,79.01546707,79.36754943,79.73783061,79.86159815,80.27304986,80.44718077,80.91602849,81.39570889,81.55214876,81.82316631,81.57681637,82.06988948,82.2183354
Vale of White Horse,E07000180,78.36671852,78.42764241,79.15762845,79.17236322,79.89597941,80.01500193,80.93257884,81.04070578,81.17965911,81.25182493,81.12069958,81.49831665,81.94277357,82.29958224,82.54840337,82.58760561
West Oxfordshire,E07000181,78.51228298,78.96461707,79.28184972,79.38014829,79.5947935,79.37478486,80.09425807,79.96280569,80.6206772,80.65167406,80.81071603,81.35597313,81.6412608,82.07359864,81.71240015,81.86479398
Mendip,E07000187,77.41978246,77.32188895,77.43472047,78.07035451,78.40918706,79.18954874,79.61529491,80.03674411,80.33592763,80.42997086,80.41713292,80.39689013,80.10725789,80.49300105,80.58914285,80.75644602
Sedgemoor,E07000188,77.39419877,77.56908803,77.71936031,77.90777597,78.52796709,78.1331372,78.40033745,78.60235942,79.70918269,80.33820521,80.31798046,80.06775448,79.94176424,80.17981742,80.39829069,80.44474399
South Somerset,E07000189,77.989318,78.4200516,79.16809556,79.07616657,79.41607695,79.50609374,79.86384246,79.69728682,80.1849351,80.71742732,81.09220487,81.18911496,80.91041582,80.62357652,80.48329668,80.35629073
Cannock Chase,E07000192,75.20857896,75.51192279,75.47854754,75.61834629,76.26923319,76.26225288,77.20573622,77.36187146,78.42230209,78.54659757,79.01993122,79.07507028,78.86099877,78.5845273,78.68963676,78.95422133
East Staffordshire,E07000193,74.99652593,75.95253997,76.24657435,76.80128567,76.82272007,76.91465185,77.35141813,77.40332996,77.85820578,78.3532979,79.1106522,79.25737568,79.21040776,79.22491017,79.08998231,78.81780748
Lichfield,E07000194,76.43318994,76.32927635,76.82723623,78.04928864,78.44613799,78.67428149,78.53366203,78.7310531,79.31104472,79.81893221,79.91305695,79.95790276,80.22454269,80.65891693,80.69906498,80.41962534
Newcastle-under-Lyme,E07000195,75.74329665,75.85647068,75.97077805,76.72437096,76.41134556,76.81567124,76.935623,77.94339232,78.49001182,78.79248106,78.45486833,78.48860958,78.41710294,78.87847735,79.21186017,79.28265889
South Staffordshire,E07000196,77.49281953,77.434834,77.2505194,77.42669941,78.06500884,78.78461041,78.97169291,78.87595003,79.51727247,79.93336781,80.33740859,80.41036669,80.32774247,80.63489793,80.18871621,80.66199662
Stafford,E07000197,76.67619884,76.88561452,77.41044523,77.58271974,77.9944867,78.25001261,78.7672581,79.13660779,79.91025947,80.15179836,80.21456284,80.05151733,80.38707645,80.50195975,80.54056267,80.38304295
Staffordshire Moorlands,E07000198,76.30013403,76.87300494,76.94837224,77.47599538,78.01529611,78.38527177,78.62652222,78.42417824,78.95180483,79.41288241,79.73659756,79.96538479,80.15014554,79.93084759,79.78466724,79.75568271
Tamworth,E07000199,75.23323516,76.25349268,77.54601006,77.83844882,77.87596391,77.66246884,77.88233584,77.97033482,78.67154676,79.32518054,79.70243858,79.2460952,79.0108032,78.67450461,78.9381499,79.04971987
Babergh,E07000200,78.6419167,78.59306044,78.87901465,78.64355616,79.2727195,78.99183736,79.39596828,79.95729359,80.74290415,81.76330073,81.65587808,81.89163517,81.64006917,81.53048215,81.41607787,81.59030623
Ipswich,E07000202,76.64942652,76.4607471,77.18992359,77.80203261,77.99770505,77.94351649,77.9879339,78.1996823,78.76894822,79.22096152,79.17213981,79.21195558,78.90396214,79.52449378,79.19652701,79.33191423
Mid Suffolk,E07000203,78.42393249,78.84143544,79.4007857,79.86598581,80.10184132,80.09054685,80.38550671,80.54717091,80.96709863,81.49983753,81.31983319,81.56918164,81.27895815,81.89831477,81.94685197,81.68976493
Elmbridge,E07000207,78.89884649,79.01644257,79.52477905,80.20112514,80.83533476,80.92130013,81.12940284,81.37590191,81.58069671,81.47011201,81.36016064,81.77966364,82.35187259,82.37130339,82.4383743,82.34858967
Epsom and Ewell,E07000208,77.81958739,78.95087726,79.23170813,79.73359977,79.8940778,81.1460746,81.78375373,81.62022787,81.59196506,81.77090758,81.97183467,81.51186452,81.19194325,81.60632997,82.11842895,82.37508518
Guildford,E07000209,78.80934755,79.03001276,79.32060994,80.05249828,80.12544043,80.36983165,80.69790966,81.37032844,81.70495753,81.82213864,81.91272015,82.31675478,82.33181316,82.11374883,81.86143256,81.97030012
Mole Valley,E07000210,78.34600822,78.84754526,79.48606451,79.92153513,79.92574877,80.48956419,80.30828117,80.85873281,80.83471512,81.47017659,81.96295816,82.08990279,82.02089491,81.33540097,81.4764678,81.95328035
Reigate and Banstead,E07000211,77.28884748,77.90321794,78.28234785,78.72273222,78.71537414,79.23977561,79.71231286,80.00085869,80.27654469,80.71785528,81.10395169,81.10070439,80.474805,80.48127047,80.49442728,81.03808248
Runnymede,E07000212,77.71976845,78.1228691,78.39652507,78.41024212,78.64946639,79.4583016,80.11156723,80.67484558,80.60770837,80.82420155,80.95610634,81.45626625,81.22611239,81.15203406,80.55582026,80.58955313
Spelthorne,E07000213,78.08055048,78.41876265,78.78685358,78.73869918,78.94980094,79.41654929,79.45847179,79.74609344,79.49578518,79.92305184,80.09982651,80.59819915,80.34195113,80.56654524,80.72335538,81.24127012
Surrey Heath,E07000214,77.55276439,78.31977962,79.22175661,79.95198476,80.00096483,79.84411483,80.29701529,80.45513412,81.06201403,80.96245461,81.2745441,81.28054184,81.51804361,81.73628303,82.04916519,82.31356552
Tandridge,E07000215,78.62680296,78.75411863,79.04097984,79.40814387,79.45911526,80.11063816,80.04179088,80.73916353,80.82002265,80.63897436,80.25579126,80.5125633,81.19026102,81.30324927,81.4144897,81.41546603
Waverley,E07000216,78.41597676,78.37767421,78.83856618,79.66187829,80.17516931,80.83001906,80.73320912,80.66509323,81.17257429,81.77413851,82.34937115,82.12783512,81.8576642,81.70837652,81.78379505,82.1611795
Woking,E07000217,78.10557317,78.28988993,79.12506439,79.37373698,79.26236874,79.23557588,79.62904905,79.65645258,80.18165194,80.32339284,81.44309472,81.47300269,81.73429508,81.37058583,81.57588166,81.92593747
North Warwickshire,E07000218,75.54549463,76.29108115,76.47831611,77.65393124,77.27755975,77.55573063,77.24437716,77.66947339,78.15784865,78.63379764,78.97822463,79.23894692,79.14127163,78.96171638,78.59777595,78.44470558
Nuneaton and Bedworth,E07000219,75.74274604,76.06541021,76.06499917,76.12061179,76.34726177,76.52078188,76.84876438,77.34533359,77.72006257,78.14598366,78.27283652,78.38568823,78.1526401,78.34614246,78.04344216,77.88456506
Rugby,E07000220,77.22100966,77.15793532,76.72185494,77.62644311,78.19248451,79.37591544,78.8445341,79.03085293,79.5010559,80.10997912,80.54021451,80.39113676,80.53358571,79.94159002,79.98469196,80.03197942
Stratford-on-Avon,E07000221,77.86868462,77.82026137,78.31339261,78.63627031,79.05280519,79.33193348,79.51206985,80.43382662,80.58037899,80.78597807,80.76308211,80.93907071,80.94784398,80.74150704,80.86762284,81.29039847
Warwick,E07000222,77.85240606,77.59980497,77.66924114,78.07215975,78.77106448,78.86784049,79.04825703,79.3883079,80.15950998,80.21708045,80.35222741,80.74221024,81.03232682,81.17219176,80.97772094,81.05126565
Adur,E07000223,77.26599558,77.11350797,77.40840132,78.27312475,78.30745807,78.33335169,78.34731337,79.16100117,79.82972088,80.13450904,80.02160362,80.13900385,79.80518223,80.27062951,80.50212107,81.21115264
Arun,E07000224,77.5349775,77.61542222,77.67682085,77.92196216,78.01191599,78.56637776,78.52432285,79.13410122,79.05377458,79.61337647,79.62308668,79.74240744,79.85568916,79.70003593,79.78473155,79.74783933
Chichester,E07000225,77.86281722,78.15010742,78.75712646,79.08485536,79.0982341,79.00661223,79.21629442,79.94369862,80.62657344,80.84746247,80.91951822,80.98539275,80.42011466,80.32524049,80.43679628,81.07896332
Crawley,E07000226,78.32111719,78.54229317,78.96268137,78.95155332,78.66890346,78.85673068,79.76423707,79.60911211,79.40731455,79.15372771,79.90749526,80.3998663,80.41744428,80.57157519,80.38080457,80.53551046
Horsham,E07000227,78.73833253,79.25991308,79.84896499,80.06791742,79.98477366,79.72431979,80.3883493,80.97995899,81.66040718,81.45695935,81.4899308,81.35354224,81.74227583,82.08831883,82.3260258,82.53233493
Mid Sussex,E07000228,77.77226519,78.10829868,78.75300759,79.82548532,80.05729072,80.33629016,80.42614122,81.04382952,81.45559598,81.78121199,81.551013,81.27779433,81.18508844,81.228274,81.26748814,81.51430731
Worthing,E07000229,76.2929769,76.5599817,76.77509727,77.19459806,78.16024403,78.20227352,77.80921428,77.55770857,78.25133636,78.69792281,79.11355169,79.16817859,79.56783038,79.67249843,79.15571539,78.97500411
Bromsgrove,E07000234,77.73748116,77.72780357,77.8629312,78.70514929,79.25874816,79.62376404,79.47918209,79.5913861,80.53787486,80.26764324,80.15706018,79.34649659,79.43474063,79.66032221,79.89164951,80.5327301
Malvern Hills,E07000235,77.65047702,77.67864807,77.54069807,78.43614283,78.54403837,79.15510953,79.0013158,79.62830653,79.7595458,80.34661059,80.09472311,80.17987226,80.43629828,80.93926919,81.04832331,81.24420607
Redditch,E07000236,76.93868568,76.96409479,76.51274969,76.79168741,77.2000257,77.537156,77.96111068,78.11369178,78.63320271,78.87186,78.5600824,78.74670743,78.95746823,79.2400351,79.20865552,78.93011124
Worcester,E07000237,76.21245192,76.81834512,77.17703167,77.65156442,77.24791703,76.97077359,77.02205587,77.71144303,78.53971849,78.72419963,78.85838093,78.78153902,78.61273371,78.89772013,78.59841331,79.06860937
Wychavon,E07000238,77.71826949,78.69740714,78.47726192,78.75628847,78.88179316,79.3780924,80.15996554,80.15449646,80.59879017,80.5504668,81.07694152,81.01263618,81.31825082,81.06471769,81.0458059,80.91352658
Wyre Forest,E07000239,75.99934971,76.26171737,76.67474465,77.5128687,77.73009332,77.91371393,77.8366548,78.27479982,78.59953856,79.0150139,78.86282225,79.23924316,79.21922031,79.74643445,79.42864364,79.12801447
St Albans,E07000240,78.44398694,78.16039468,78.78126786,79.22249825,80.07752546,80.48774549,80.84631204,81.02937877,81.01788251,81.47948435,81.97664475,82.51263273,82.11126774,82.04010652,81.72457987,82.02200448
Welwyn Hatfield,E07000241,77.82043877,77.65158173,78.13166653,78.11817678,78.5688277,78.93255546,78.81957061,79.10725465,79.36475258,79.97677131,80.22747038,79.80779659,80.14096062,80.23386187,80.65205543,80.60999627
East Hertfordshire,E07000242,78.06546636,78.67428092,79.17328775,79.68619915,79.82097849,79.58224714,79.75326236,79.99310655,80.68148206,80.85798022,81.05833601,81.22007992,81.31628251,81.69546633,81.72324193,81.91866345
Stevenage,E07000243,76.25928489,76.59482395,76.93494246,77.50643507,77.42506365,77.23427921,77.30018886,78.12755412,79.00514843,79.46804031,79.2239648,78.99428118,78.88446898,78.86864111,78.41887589,78.49689289
East Suffolk,E07000244,77.65733422,78.20242126,78.48017915,79.09238993,79.3467748,79.56169205,79.49805781,79.69035311,79.80127142,79.90724207,80.18423884,80.2005443,80.44195722,80.46134424,80.65991922,80.51251193
West Suffolk,E07000245,77.31875203,77.58836463,78.12757771,78.69512187,79.00694514,79.41191637,79.72953019,80.29842506,80.69787294,80.74679007,81.05904577,81.05074343,81.45830306,81.30727122,81.34108869,80.80429248
Somerset West and Taunton,E07000246,77.61476614,77.84204972,78.00118899,78.42522737,78.50337262,78.81404576,78.90682795,79.10406227,79.3314947,79.70676548,80.02523718,80.07832223,79.85119008,79.80082486,80.01751582,80.06704986
Bolton,E08000001,74.3151537,74.43760301,74.64361252,75.24566047,75.23498381,75.54990016,75.73621309,76.53360791,77.13162781,77.28955581,77.50500734,77.92906856,78.10480051,78.17914828,77.79108799,77.96713018
Bury,E08000002,75.51836982,75.46127112,75.79176925,75.9989009,76.48052093,76.5399395,77.1164688,77.40176345,77.84612897,77.88140854,78.09786564,77.91367306,77.96023237,77.94333138,78.52960459,78.73701253
Manchester,E08000003,71.72500312,72.21905048,72.39722483,72.77098806,73.19036008,73.48727871,73.68813801,73.68303797,73.99762061,74.76609442,75.42458113,75.71164102,75.58374452,75.50981276,75.72435188,76.08467933
Oldham,E08000004,73.72081314,73.78282303,74.19813139,74.59555233,75.16961652,75.24833741,75.40358118,75.62108131,76.20921623,77.03009929,77.4877611,77.32881002,77.1705609,76.97799898,77.22714786,77.40123558
Rochdale,E08000005,73.83366725,74.02869918,74.34969257,74.88439694,75.04887461,75.50342892,75.70505819,76.17319559,76.24300139,76.70619114,77.07290083,77.07413436,77.18074697,77.13831652,77.23449096,77.14467882
Salford,E08000006,73.21531017,73.39874616,73.7391601,74.10890671,74.59554393,74.47589358,74.61871503,74.67572281,75.47407878,75.96831963,76.5606345,76.65987739,76.68822979,76.77327289,76.76731742,77.16448034
Stockport,E08000007,76.0535137,76.47713583,76.81392371,77.09980168,77.36741595,77.8299737,78.01295752,78.63258322,79.11551693,79.58199247,79.51723558,79.704295,79.71016999,79.87230744,79.8483535,80.08609584
Tameside,E08000008,73.56529481,74.07273962,74.50664573,74.8953457,75.23458265,75.57743499,75.61729868,75.56628994,75.79097415,76.25972713,76.8328481,77.21973645,77.2440784,77.52828049,77.51430285,77.56574372
Trafford,E08000009,76.5365752,77.22447663,77.21018375,77.67695871,77.74242617,78.15696118,78.57601392,78.87243558,79.38135937,79.48420128,79.69067107,79.7678405,79.88141074,80.01259524,79.83262513,80.10435002
Wigan,E08000010,74.38160839,74.69581489,75.05751049,75.35818796,75.44476881,75.63210001,75.95535403,76.56023442,76.96593626,77.27393933,77.56587789,77.64987797,77.66659374,77.79424586,77.76445273,77.8864736
