AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Dover,E07000108,19.56609534,19.86578597,20.05689051,20.09183897,20.0624372,20.11628526,20.44886376,20.55178359,20.82435469,20.68748003,20.9576271,21.10050669,21.08507082,20.89802897,20.60294231,20.76489453
Gravesham,E07000109,19.20499801,19.11828211,19.59816799,19.8980059,19.88901496,19.9880486,20.22572652,20.57162102,20.65065671,20.89454417,20.70415811,20.84251388,20.88207758,21.23388454,21.17695748,21.11266518
Maidstone,E07000110,19.4036956,19.5107556,19.63856381,19.75447215,20.04785639,20.15262234,20.74808167,20.78566332,21.29783846,21.10903144,21.0965276,20.89661546,21.05807372,21.18901622,21.42710671,21.26482614
Sevenoaks,E07000111,20.46144599,20.68797253,20.93427543,21.27950536,21.12789188,20.81593742,20.82678436,21.11217894,21.56080226,21.75215899,21.87423964,22.13167305,21.92994397,22.26042195,22.26153308,22.34567218
Folkestone and Hythe,E07000112,19.32854854,19.73137846,19.75148469,19.95039805,20.11885441,20.79784055,21.15858616,21.38350551,21.47869598,21.46189322,21.43346498,21.3799595,21.53313705,21.42755469,21.32675007,21.27819839
Swale,E07000113,18.72030791,19.20676122,19.55472692,19.70205921,19.50916557,19.58367277,19.59670354,19.83604094,20.09047018,20.61057183,20.78780954,20.93014087,20.84742971,20.81265923,20.86340191,21.10454494
Thanet,E07000114,19.22866897,19.26951004,19.2318188,19.3965998,19.55671852,19.86532718,19.97589606,20.27299949,20.4699763,20.67583906,20.71028897,20.7237099,20.67815338,20.55694575,20.65801851,20.81270884
Tonbridge and Malling,E07000115,20.26891708,20.59608558,20.34632992,20.76981006,20.88021485,21.16220293,21.17493087,21.14518787,21.49873192,21.74954698,22.10503598,22.49407229,22.45137961,22.47134926,22.52033455,22.1009834
Tunbridge Wells,E07000116,19.6907576,19.71122309,20.21816479,20.59845451,20.74021709,20.99728678,21.06677764,21.36015562,21.76456998,22.38108472,22.58105334,22.43230698,21.97981957,21.82235578,21.66288015,21.88087778
Burnley,E07000117,17.79901445,17.80025749,17.86345804,17.82416786,18.03805299,18.02037263,18.50880389,19.18258637,19.48114997,19.33778474,18.9013585,19.00174986,19.45888133,20.12062412,20.18346405,20.03974021
Chorley,E07000118,18.52552702,18.68690454,18.70187718,19.19718857,19.55425569,19.56688609,19.46538609,19.72670756,20.06913256,20.07509057,20.15998317,20.39000936,20.49321074,20.43757445,20.47584073,20.44865899
Fylde,E07000119,19.18674668,19.28086414,19.52839882,19.89096059,20.00474736,20.2242384,20.25682072,20.45787623,20.89018843,21.04928055,20.80972578,20.69388874,20.79532359,20.87147252,20.81756539,20.81195504
Hyndburn,E07000120,17.88302989,18.12379847,18.3829994,18.48898093,18.75675753,18.52975975,18.95688729,18.8289682,19.09728572,19.24169257,19.3728717,19.66537451,19.68881357,19.75445623,19.70958062,19.48989032
Lancaster,E07000121,19.42217459,19.34057255,19.59221131,19.76689848,19.80142193,19.67116665,19.83536299,20.20030261,20.64486883,20.69321188,20.39837203,20.20295329,19.96760435,20.15257153,20.33964896,20.64026851
Pendle,E07000122,18.77849686,19.03076929,19.22682297,19.72357204,19.81082946,20.21466674,20.17489344,20.30401469,20.21477867,20.46162631,20.4095885,20.46158997,20.2289319,20.18201138,19.8252891,19.84432367
Preston,E07000123,18.10619562,18.25581485,18.27188758,18.68675316,18.99194894,18.93669958,19.01780057,19.02923502,19.79732768,19.88890055,20.01698353,19.78960892,19.97383435,19.99264758,20.00394262,19.92057858
Ribble Valley,E07000124,19.30799062,19.57374033,19.89422772,20.40255743,20.30533631,20.95568384,20.75031696,21.01255494,20.80434165,21.15237517,21.55979308,21.6237986,21.76794526,21.54393675,21.76404735,21.79831865
Rossendale,E07000125,18.07339188,18.1404954,18.13777185,18.26491513,18.57196468,18.71341396,18.99517098,19.14959535,19.58284067,19.84621701,19.64122967,19.97339699,19.68346677,19.97955376,20.13019225,20.26706982
South Ribble,E07000126,19.0639858,19.43875532,19.81567708,20.01463032,19.81587674,19.66553078,19.99901606,20.45790043,20.74708173,20.88933467,20.70254933,21.00395339,21.34722751,21.78220148,21.72188404,21.5183551
West Lancashire,E07000127,18.20028091,18.33592427,18.66930003,18.88655724,18.96751109,19.19530257,19.38425097,19.72485306,20.03254651,20.37464669,20.53665727,20.70264933,20.58800106,20.77467113,20.7729238,20.69951873
Wyre,E07000128,19.52405002,19.49125951,19.40232977,19.54155999,19.64537139,20.11610658,20.21403577,20.36453692,20.52909612,20.49745719,20.56087273,20.8555088,20.90993481,20.98308314,20.8863522,20.97778214
Blaby,E07000129,20.40532275,20.58928122,20.58323339,20.93947668,21.0056524,21.23657497,21.57359154,21.64705082,21.90772103,21.88347996,21.92515568,22.15616757,22.04807858,22.13814803,21.92962493,22.09398589
Charnwood,E07000130,19.39558556,19.66077479,19.71477313,20.01281998,20.70165726,20.90537329,21.18924975,21.12092783,21.51364699,21.35623391,21.33825472,21.29843891,21.48254172,21.41464538,21.54082955,21.57062834
Harborough,E07000131,19.61033454,19.78176978,20.01178694,20.32059847,20.85323291,21.47802483,21.84966808,22.08377329,22.27960024,22.09648547,22.13845845,21.94736303,22.17553505,22.28998968,22.36627003,22.19426108
Hinckley and Bosworth,E07000132,19.66528762,19.68927902,19.41297028,19.48355702,19.82863948,20.33356134,20.92057046,21.16890116,21.80978695,21.65352185,21.76209849,21.92779865,21.91746049,22.05141235,21.64024747,21.81655396
Melton,E07000133,20.27810523,20.63269205,20.24106853,20.53167358,20.68848237,20.52404032,20.93294783,21.08849081,22.03998348,21.78008047,21.57346834,21.80035737,21.7727751,21.87891541,21.78841311,21.74983241
North West Leicestershire,E07000134,18.83662934,18.98421986,18.96600487,19.34079569,19.46550811,20.12481159,20.45251022,20.33892884,20.55163992,20.72762168,21.14338108,21.04198511,20.93314554,20.91784828,20.97420908,21.26494385
Oadby and Wigston,E07000135,19.75972903,19.77587167,19.98832931,20.26691234,20.32936837,20.62396666,20.92267512,21.05187022,21.19139449,21.3877947,21.60486783,21.8120621,21.48825419,21.62775357,21.71305214,22.28682669
Boston,E07000136,19.2551299,19.57307609,19.63615972,19.68824688,19.64981603,19.98626571,19.82042267,20.18015637,20.28215143,20.67551769,20.53423339,20.49754516,20.38266216,20.60666377,20.10586651,20.22226103
East Lindsey,E07000137,19.50614487,19.46390375,19.55142677,19.69591266,19.89595328,19.97244719,20.14811876,20.32861645,20.40017137,20.54338947,20.44432807,20.42864569,20.37538744,20.44543091,20.44159736,20.37167949
Lincoln,E07000138,19.30502783,19.18393595,19.25939937,19.31299756,19.19602172,19.11830087,19.53261973,19.95880424,20.58507186,20.36056044,20.07776707,20.14434931,20.10468285,20.24229318,19.73410031,19.61515598
North Kesteven,E07000139,19.00482434,19.23953812,19.42854628,20.12061869,20.57265065,20.66430785,20.66685123,20.79069636,21.12827505,21.21479997,21.45191799,21.69624969,21.76112535,21.78768586,21.41513378,21.26985295
South Holland,E07000140,19.30978523,19.36848213,19.94873901,20.33624164,20.60992862,20.36365135,20.41530725,20.73761373,21.35224909,21.3101551,21.34328539,21.09026496,20.85008754,20.85802494,20.84738826,21.14495451
South Kesteven,E07000141,20.08409119,20.20635671,20.28728766,20.09876035,20.02603714,19.99147194,20.51181022,20.92392175,21.17976812,21.26032958,21.27765379,21.5725088,21.37778452,21.27798662,21.14277811,21.21023084
West Lindsey,E07000142,19.178079,19.39742159,19.40028759,19.74854152,19.87790443,20.37933616,20.57482383,20.93504954,21.01569292,21.0173064,20.90434817,21.27464886,21.2551056,21.50262553,21.29183941,21.27477042
Breckland,E07000143,19.59092376,19.54805169,20.09633823,20.24651521,20.42845352,20.36352028,20.5576744,20.7122611,20.83071257,20.99455469,20.98225987,21.09617977,20.90657373,21.1210651,21.24277279,21.6265229
Broadland,E07000144,19.75333569,20.06782127,20.43638283,20.46198128,20.5942684,20.7328176,20.89675,20.87151442,20.99895648,21.44003719,21.58159697,21.90781488,21.62670484,21.79039887,21.77989996,22.09726007
Great Yarmouth,E07000145,19.69262748,19.87010641,19.84987518,19.64555186,19.90649431,19.76240998,19.8286055,20.00721788,20.23001332,20.45927833,20.46692035,20.62573831,20.91720087,21.02963636,21.2119018,20.99880585
King's Lynn and West Norfolk,E07000146,19.85160888,19.9325915,20.23287595,20.61426815,20.70928009,20.81378474,21.09813774,21.47028267,21.60988067,21.51892382,21.37230507,21.57375402,21.7534718,21.93176035,21.57959344,21.32231148
North Norfolk,E07000147,20.28556753,20.36582573,20.72231817,21.26227859,21.78259788,21.86211617,21.87800982,21.95008363,22.27857435,22.27475968,22.25585744,22.13757218,22.30278827,22.37046148,22.47099111,22.47558129
Norwich,E07000148,20.85725318,20.67702376,21.12947691,21.06013475,21.3160646,21.06847271,21.21425468,21.43157996,21.77515661,21.99685066,21.88016388,21.92902002,21.83290823,21.88798986,21.5242639,21.54137233
South Norfolk,E07000149,20.72189972,20.66378235,20.79510955,21.12769054,21.171322,21.15435899,21.13857365,21.37226476,21.68870476,22.03072626,22.35334947,22.38140086,22.1665411,22.0414942,22.07681857,22.39452641
Corby,E07000150,17.99287101,18.00126346,18.24422467,18.32942001,18.910008,18.94354054,19.26453913,18.36732997,18.44093477,18.52138167,19.10047413,19.52316815,19.48636541,19.85372372,19.49485329,19.67749537
Daventry,E07000151,19.57923516,19.61660994,19.92660139,19.82305802,20.01677975,20.02641275,20.55177698,20.99756044,21.23369155,21.02518627,20.75088154,20.8154317,20.93254298,20.94366484,20.97976734,21.28519047
East Northamptonshire,E07000152,19.27536255,19.23585371,19.26543936,19.23472705,19.38878645,19.52203953,19.8445289,20.13154782,20.71370837,20.80004058,21.25849998,21.28378743,21.36350322,21.06195306,20.98839555,21.00364213
Kettering,E07000153,19.33313652,19.13688933,19.20021184,19.69200624,19.92795356,20.26990444,20.35390246,20.4484453,20.81198036,20.8842654,20.92744139,20.9496938,20.92160512,21.05454724,20.94751853,21.10919899
Northampton,E07000154,19.36191218,19.28028871,19.55368674,19.74448684,19.86119021,20.02444088,20.13287024,20.32746179,20.30837044,20.19053115,20.28960146,20.49535284,20.67359042,20.73038328,20.83719883,20.90603789
South Northamptonshire,E07000155,19.79164733,20.04782827,20.43499853,20.57700965,20.88374233,20.78762764,21.3593609,21.47884786,21.76793643,21.85849214,21.88005619,22.16714386,22.18915777,22.28435979,21.98939648,21.82283423
Wellingborough,E07000156,19.59445032,19.66068924,20.03889713,19.99620331,20.2857983,20.48404856,20.59622645,20.77721783,20.78354518,21.37229225,21.53538688,21.58205822,21.27949094,20.82877371,20.49754102,20.29790662
Craven,E07000163,20.31418519,20.58853305,20.60702473,20.90879686,20.86895715,20.82965995,21.02027099,21.35976828,21.6429934,21.800343,21.77269617,21.99368162,22.10354551,22.0964279,21.94593408,22.03110941
Hambleton,E07000164,19.83038046,19.99402858,20.7726257,20.91695177,21.21395084,21.09747283,21.34581509,21.72491153,22.03803297,22.38495593,22.01508973,22.32305748,22.27883294,22.67232684,22.39563088,22.37343053
Harrogate,E07000165,20.11064282,20.12283112,20.34884631,20.64838768,20.70461027,20.57694998,20.8880796,21.23710986,21.63864096,21.66178279,22.08977611,21.98642515,22.02564393,21.88364334,22.21567196,22.34109241
Richmondshire,E07000166,19.8564454,20.1578823,19.75133761,20.0058483,20.07040184,20.61202253,21.05377247,21.10276228,21.07563963,20.88783117,21.02977744,21.0726136,20.83081366,21.08312647,21.35493262,21.51018632
Ryedale,E07000167,20.28381871,19.9946454,20.57295851,21.14404634,21.39921285,21.21791686,21.46256921,21.40217568,21.39875219,21.05512565,21.04456631,21.78263456,22.02305557,22.63038314,22.13050398,22.38595247
Scarborough,E07000168,19.47015097,19.41160387,19.70560924,19.96839928,20.36806224,20.37091769,20.65959011,20.59530939,20.61737673,20.65784689,20.69376853,21.09078749,21.09891913,21.20635386,20.95062435,21.05717334
Selby,E07000169,19.24743641,19.74429302,20.26532804,20.48579583,20.15862637,20.17506988,20.43052966,20.80402205,21.19680107,21.01841588,21.18836432,21.09791749,21.4583087,21.20207792,21.05434781,20.96771123
Ashfield,E07000170,18.1560016,18.25017987,18.58472083,19.12315447,19.0894875,19.18714137,19.21382098,19.43678565,19.84097672,19.84647032,20.10164901,20.06798908,19.7414478,19.92174544,19.88856787,20.35269931
Bassetlaw,E07000171,18.64569695,18.59287872,18.51878379,18.73332232,19.12865863,19.14650289,19.31764736,19.50923485,20.13680038,20.23196965,20.38878897,20.31026572,20.31264954,20.30755952,20.36245435,20.66168211
Broxtowe,E07000172,19.27876114,19.74314811,19.66236219,20.03697087,19.94588953,20.21805945,20.27846143,20.55661603,20.67103572,20.82833885,20.83265906,21.05698465,20.84416224,20.80269551,20.57926521,20.59499898
Gedling,E07000173,19.02069053,19.17052592,19.70181915,20.21699121,20.18790587,20.23233806,20.24544089,20.70653122,21.03144432,20.76049744,20.90169075,20.95697657,21.16815438,20.97092443,20.69543572,20.67895641
Mansfield,E07000174,18.60968254,19.03953468,19.13072146,19.34922701,19.29491179,19.53320948,19.45604522,19.65090067,19.88790327,20.23426712,20.01151736,19.98540908,19.94853901,19.92310639,19.60191214,19.6385547
Newark and Sherwood,E07000175,18.91958547,19.35044789,19.5480071,19.61182347,19.59189056,19.9284202,20.05834987,20.28731338,20.39741789,20.62629731,20.90777254,20.76197233,20.71276968,20.78295832,20.98055637,21.03954319
Rushcliffe,E07000176,19.80687562,20.05610136,20.07635713,20.36516346,20.87936342,21.08964285,21.02790818,21.09594415,21.47274598,21.81578871,21.98682763,22.27336121,22.25911822,22.25214414,22.02174062,22.06744071
Cherwell,E07000177,19.59459163,20.07101173,20.5135484,20.95954473,21.20104211,20.97148182,20.96385922,20.97016421,21.50857165,21.54138432,21.43738792,21.11123383,21.14845411,21.17206901,21.37489993,21.35809697
Oxford,E07000178,20.10873316,20.07100489,20.13707686,20.2295026,20.53485531,20.9410452,21.62493141,21.55694783,21.71889534,21.5314722,21.7368825,21.72212511,21.80184547,21.81881046,21.7484705,21.95454769
South Oxfordshire,E07000179,20.26725804,20.40112714,20.52649218,20.99432674,20.95123548,21.21636354,21.52682182,21.72082635,21.9988437,21.79024511,21.84405936,21.86182243,22.11564957,22.28895422,22.35439989,22.25614537
Vale of White Horse,E07000180,20.53345121,20.73729368,20.52698876,20.76233822,20.77472595,21.57968717,21.97398042,22.13998316,21.87729923,21.76474378,21.64591406,21.97359161,22.36904861,22.8761074,23.07318845,23.05906679
West Oxfordshire,E07000181,19.91247144,20.04374929,19.95191989,20.37374392,20.85977939,21.10891876,21.16261192,20.70913479,21.10889878,21.32187862,21.61526506,21.47505507,21.34804233,21.47757521,21.64881685,21.92226247
Mendip,E07000187,19.75182817,19.88192446,19.90175647,20.65868954,20.73940143,21.19979457,21.33701301,21.53913671,21.63586235,21.67546046,21.91126482,22.06057663,21.79333876,21.75505753,21.51994962,22.20421899
Sedgemoor,E07000188,20.21941514,20.44405624,20.15875985,20.42688042,20.61728176,20.8823012,21.08028398,20.93350361,21.33706643,21.49725226,21.78732946,21.86710626,21.90221129,22.1451093,22.22429529,22.27861838
South Somerset,E07000189,20.26642064,20.22831276,20.40850597,20.61389518,21.00424359,21.2857717,21.38045814,21.56113765,21.72023647,21.92174203,22.02754726,22.36279248,22.31129341,22.24966098,22.05601354,22.03753252
Cannock Chase,E07000192,18.75960412,19.06652299,18.86643139,19.13524827,18.86303703,18.7534157,18.99639729,19.5152335,20.46811613,20.72705784,20.86988332,20.63010838,20.62395502,20.72568393,20.80474929,20.72893443
East Staffordshire,E07000193,18.77403452,18.9826072,19.14539255,19.41893972,19.59821967,19.86902332,20.37210879,20.61145541,20.63345465,20.81462749,20.70768682,20.85238696,20.48555768,20.68686176,20.71884186,21.08451239
Lichfield,E07000194,18.4687604,18.51176558,18.73526111,19.17924159,19.54763428,19.4680617,19.92810564,19.96910962,20.60179708,20.6563737,20.97071628,20.92180887,20.97748216,21.05771678,21.10424298,21.2665285
Newcastle-under-Lyme,E07000195,19.16677787,19.42908053,19.60944286,19.69065718,19.54087462,19.70091486,19.809049,20.05736459,20.39647211,20.34425282,20.47988417,20.50282555,20.42229195,20.34278665,20.65218565,20.84779814
South Staffordshire,E07000196,18.92907129,18.99096179,19.08222827,19.42508153,19.59023607,19.68747295,19.976998,20.52095484,21.08377124,21.1111282,21.24882146,21.37523401,21.4963167,21.56972251,21.38560604,21.71499417
Stafford,E07000197,19.8588955,19.91401006,19.86775336,19.98928499,19.96133703,20.17380105,20.37332938,20.80944229,21.14957456,21.44478456,21.43967303,21.36391165,21.09326621,21.34582337,21.58260664,21.96236256
Staffordshire Moorlands,E07000198,19.08785747,19.09925555,19.36785048,19.44440116,19.76406496,19.7530966,19.99447955,20.27961525,20.82622108,21.09221422,21.00866806,20.84791179,20.68051279,20.8125305,20.79805338,20.98464757
Tamworth,E07000199,18.35577354,18.65789082,18.89388168,19.28791282,19.32498653,19.40177793,19.81830071,20.39731474,21.03705474,20.92533894,20.79544706,20.58498049,20.92038658,21.0091395,21.1410518,20.84683392
Babergh,E07000200,20.22448136,20.34252583,20.32205869,20.73605566,20.85678095,21.20465533,21.08739053,20.99009587,21.48184367,21.85480939,22.20713559,22.07895329,21.88536446,21.89037893,21.75248372,22.13134833
Ipswich,E07000202,19.46311012,19.60446932,19.66691866,20.00109747,20.43911299,20.49595235,20.53571233,20.72944433,21.05105857,21.38837447,21.18928602,21.26972167,20.89604545,21.04107066,20.9090133,20.96314563
Mid Suffolk,E07000203,19.72451869,19.91085111,20.21897208,20.91421892,21.22482579,21.21644944,21.31097783,21.6134915,22.11257936,22.2874252,21.901093,22.17901283,22.17357811,22.49154025,22.21698457,22.18242993
Elmbridge,E07000207,20.43430507,20.71630438,20.68899746,21.00391224,20.93209211,21.17816324,21.35861079,21.44952301,21.98604404,22.07168592,22.36396264,22.46930758,22.40437713,22.68488614,22.51377149,22.55161378
Epsom and Ewell,E07000208,21.43826315,21.58722045,21.79091721,21.41017228,21.33664143,21.3566372,22.22190228,22.45547567,22.53224433,22.43975912,22.43479644,22.52056525,22.5129454,22.587374,22.70084873,22.97114053
Guildford,E07000209,21.30805179,21.46808881,21.20388699,21.36948072,21.61269554,21.82068026,22.06762991,22.00209731,22.22168547,22.32192723,22.20565659,22.28413257,22.11467368,22.3058815,22.2272398,22.47967855
Mole Valley,E07000210,20.7448154,20.84001295,20.68002609,20.75706568,21.08615155,21.29911852,21.54950849,21.67290487,22.09529602,22.43589646,22.44927487,22.19043812,21.88923877,22.19962555,22.53587753,23.01039771
Reigate and Banstead,E07000211,19.50710064,19.57942959,19.72812396,19.84874038,20.36712613,20.32205061,20.6411825,20.68210003,21.15164915,21.4102679,21.55400427,21.44020251,21.1438361,21.14467129,21.32622524,21.64820647
Runnymede,E07000212,20.22819336,20.45454597,20.37192988,20.52492061,20.87353843,20.72851156,21.03159781,21.35540008,21.97697025,21.75410362,21.36096838,21.71605511,21.69202425,21.8440112,21.50418954,21.6947345
Spelthorne,E07000213,20.05361938,20.24903088,20.1247563,20.41722114,20.51679365,21.04902678,21.20625431,21.19789958,21.24991819,21.01603647,21.25085134,21.43629023,21.48534258,21.49000536,21.57219667,21.76869084
Surrey Heath,E07000214,19.66071898,19.57025389,19.7082895,20.02992258,20.50684456,20.73716641,21.15485855,21.20267888,21.41807512,21.17576834,21.17888982,21.34881125,21.39584443,21.4569681,21.64828808,21.99407242
Tandridge,E07000215,19.89963752,20.38034298,20.41291088,20.70496775,20.56878154,20.70338653,20.95702069,21.11860768,21.39824363,21.28092394,21.13889614,21.30159834,21.46272912,21.88006347,21.84202961,22.07637268
Waverley,E07000216,20.50817576,20.59925606,20.58931425,20.70400219,21.22491621,21.77313112,22.17226676,22.18797043,22.46142509,22.74399485,22.82633911,22.75843612,22.59630651,22.68698485,22.7985761,22.87794849
Woking,E07000217,20.25427404,20.48488808,20.83378632,21.08548507,20.99662031,20.98974058,21.38129429,21.90745933,22.21667291,21.86758639,21.64265148,21.75382787,22.00957881,21.64205311,21.88373367,22.26016245
North Warwickshire,E07000218,18.6632601,18.58910861,18.58674217,18.62724915,19.08460371,19.2300087,19.82621467,19.88675009,20.06072798,20.21030166,20.19154053,20.60872946,20.38370805,20.35496743,20.61115949,20.444685
Nuneaton and Bedworth,E07000219,18.22509133,18.30790576,18.53647599,18.4697666,18.78358819,19.26431487,19.96395052,19.99134315,20.17358577,20.26392277,20.44620553,20.48761952,20.27105313,20.28629266,20.3009306,20.39144185
Rugby,E07000220,18.97735564,19.05863332,19.20766971,19.62615202,19.96210255,20.31527945,20.78049111,21.09818313,21.43239489,21.44864401,21.55003078,21.57564609,21.66148779,21.59893968,21.52790385,21.48749886
Stratford-on-Avon,E07000221,19.67319291,20.07923593,20.20903132,20.38465621,20.23328298,20.56706043,20.97814523,21.57067937,22.06836979,22.34375001,22.48698575,22.2870282,22.18890932,22.02051721,22.06419384,22.10905457
Warwick,E07000222,19.89728808,20.09570879,20.36613399,20.64718436,20.86511132,21.11189178,21.28817364,21.68463156,22.15743102,22.30662294,22.33428268,22.21755365,22.22210872,22.16117237,22.33023724,22.19733913
Adur,E07000223,20.247974,20.32518493,20.20787516,20.32639977,20.09899556,20.03432802,20.26454316,20.71724817,21.00920136,20.91492209,21.02234369,21.26945267,21.36107905,21.41504723,21.19324827,21.50541491
Arun,E07000224,20.05663949,20.41904302,20.50390032,20.5055636,20.65958819,21.0481028,21.26545652,21.29249566,21.5286806,21.52667205,21.8801318,21.88074178,21.75485703,21.52666016,21.48047324,21.54783044
Chichester,E07000225,20.26713294,20.39650658,20.79145245,20.75195273,20.90298564,20.87952054,21.21696455,21.63568852,21.74587484,22.1560392,22.21566989,22.64190851,22.28221467,22.33447959,22.05108966,22.30454037
Crawley,E07000226,19.36327493,19.76520126,19.82813048,20.0471337,20.57662669,20.74880554,20.88130171,20.61027922,21.16084763,21.22174821,21.06745302,21.20413375,21.79152135,21.96049155,21.61053571,21.61666837
Horsham,E07000227,20.50331366,20.63613899,21.02730706,21.30449145,21.42958862,21.45035659,21.36427316,21.66216625,22.07627335,22.26218607,22.30679261,22.42386714,22.33844113,22.40635119,22.33646126,22.67511338
Mid Sussex,E07000228,19.62774686,19.92536436,20.12703463,20.53174425,20.73718268,20.81395321,20.90955058,20.91992195,21.30913332,21.54551451,21.79128843,22.15424826,22.22822787,22.35886549,22.16842062,22.18140868
Worthing,E07000229,19.6595994,19.94746576,19.80639743,19.96553146,19.98119343,20.21702135,20.60051002,20.67184772,21.08138556,21.16808127,21.36798446,21.2696056,21.08215256,20.99047441,20.90161205,21.03031607
Bromsgrove,E07000234,18.89580631,19.11554637,19.42022017,19.69365503,20.01799928,20.02298684,20.15728712,20.35288778,20.63338461,20.86455495,20.82417527,21.0252312,21.02908248,21.35781588,21.31342085,21.51152654
Malvern Hills,E07000235,19.70486216,19.73045711,19.87945297,20.23846919,20.62280123,20.8987967,20.93903165,20.73715931,20.93479568,20.98818055,21.1508438,21.26175049,21.15151549,21.23852826,21.02501662,21.36674275
Redditch,E07000236,19.29364441,19.49564433,19.62002334,19.95709234,19.9109711,20.03106286,20.494654,20.70512061,20.87906465,20.60352425,20.74905785,21.14628953,21.59140783,21.43075355,21.27398659,21.14407135
Worcester,E07000237,19.51061882,19.39117496,19.4689299,19.55151901,19.95770552,20.11135816,20.4816943,20.94126354,21.42442319,21.23103959,21.20670133,21.21999995,21.57035172,21.83223478,21.50934058,20.99368438
Wychavon,E07000238,20.20162871,20.47428259,20.31801479,20.85107027,21.11156628,21.27916969,21.50215669,21.62355073,22.06787003,22.03622074,22.11595059,22.00084321,22.18720502,22.66042607,22.78395358,22.67637561
Wyre Forest,E07000239,19.44918287,19.70175419,19.62551156,19.95611454,20.16294442,20.68169901,20.73079364,20.712441,20.86958553,21.04598305,21.10069207,21.11304593,20.94510592,21.14827859,21.06919193,21.20417695
St Albans,E07000240,20.10681328,19.80520168,20.18721424,20.42085338,21.03728489,20.92117659,21.16312633,21.47754742,22.1153064,22.44248641,22.63373222,22.51523258,22.19304742,22.16523233,22.0894495,22.4041449
Welwyn Hatfield,E07000241,20.12611308,20.20947075,20.80544594,20.66304989,20.7021645,20.13080855,20.7087183,20.83915907,21.34190469,21.50507407,21.97400594,21.98609401,21.88470565,21.65489362,21.82101398,21.72986538
East Hertfordshire,E07000242,19.96493371,19.94353029,20.00997858,20.38753494,20.82855793,20.9921551,21.15138716,21.12715651,21.69142758,21.44061906,22.05527908,21.98296101,22.48536694,22.46639147,22.34404942,22.1411863
Stevenage,E07000243,18.77244862,19.33972791,19.70821872,20.26153542,19.78855146,19.98616211,20.38940935,20.88284057,21.0344264,20.7271932,20.59009469,20.40334866,20.16404921,20.19385097,20.01716125,20.69536155
East Suffolk,E07000244,20.19055608,20.32568923,20.46040391,20.74659673,20.88068009,21.05372346,21.22168247,21.29915317,21.4743867,21.44801128,21.59623914,21.84792925,21.93000363,22.02478571,21.85527963,21.77784254
West Suffolk,E07000245,19.5712843,19.77908706,19.95450816,20.51800999,20.94030533,21.30535372,21.38673171,21.24347501,21.64879509,21.7750439,21.93001397,21.88990249,21.73582736,21.77712772,21.87656107,22.18826518
Somerset West and Taunton,E07000246,20.39661502,20.54831083,20.75244233,21.08400184,20.93919129,20.99157356,20.79956304,21.0521394,21.26786442,21.55621214,21.57928483,21.84918569,21.61247444,21.72426022,21.59092601,21.80915149
Bolton,E08000001,18.24658701,18.11397394,18.09699516,18.50015331,18.7451362,19.14824591,19.2059181,19.62457872,19.76294179,20.01294916,19.98843592,20.0261664,19.86024315,19.86195226,19.95334065,20.09584941
Bury,E08000002,18.42649225,18.45629863,18.76651987,18.99049096,19.16923555,19.03007023,19.02691451,19.13732177,19.45139686,19.63191007,19.76311615,20.02491996,19.90066021,19.94029742,19.68032196,20.13005185
Manchester,E08000003,17.69423342,17.70302836,18.06517865,18.22955562,18.32127269,18.03189079,18.15691762,18.20074888,18.64325459,18.68269217,18.85862921,18.76203184,18.79176298,18.72300264,18.65627732,18.84776984
Oldham,E08000004,17.86904916,18.02822918,18.24234324,18.45935157,18.22238137,18.3721983,18.57089575,19.15477261,19.47292886,19.71603276,19.8050429,19.53544542,19.41677277,19.29903657,19.55816637,19.82618172
Rochdale,E08000005,17.92584986,18.08825792,18.0798618,18.46818368,18.77316394,18.95228418,19.15135084,19.21195586,19.60878836,19.691947,19.84343576,19.74883108,19.59097655,19.61005027,19.70565642,19.92437488
Salford,E08000006,17.50548117,17.46575241,17.83992688,18.10198242,18.4450961,18.18902172,18.31834617,18.49924073,19.01880877,19.16159611,19.06400838,19.15197392,19.18192553,19.34389493,19.30787933,19.39190536
Stockport,E08000007,19.3721785,19.67957573,19.84899187,20.24256272,20.39974691,20.53916423,20.57002941,20.66150106,21.07045265,21.17412718,21.02087691,21.00373082,20.96632463,21.20423412,21.21327043,21.29563489
Tameside,E08000008,18.00514827,18.17267516,18.19036889,18.32233979,18.24973063,18.31797405,18.337723,18.71085638,18.95996148,19.13019207,18.94147189,19.09031289,19.17807443,19.36719546,19.33885142,19.19583064
Trafford,E08000009,19.20169607,19.32851613,19.37389781,19.70958656,20.07531809,20.25398103,20.55890606,20.87211914,21.12918394,21.37202776,21.24328575,21.52407702,21.40850823,21.60694219,21.50066139,21.74869812
Wigan,E08000010,17.36962048,17.62089412,17.93089303,18.34849326,18.49207188,18.53832104,18.70128801,18.97613301,19.20945836,19.24605826,19.48364673,19.66220845,19.75633012,19.60245162,19.42695077,19.40374201
Knowsley,E08000011,17.44735227,17.51580511,17.58669311,18.0586815,18.01621733,18.13532442,18.34173965,18.67644541,19.10868327,19.12433605,19.22236448,19.09698246,19.01645835,18.94937469,19.08236519,19.11830631
