AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16
Dover,E07000108,80.56708193,81.29339685,81.56937948,81.64991739,81.52734347,81.66499078,82.28616757,82.27454547,82.42313523,82.24307452,82.79496705,82.76926979,82.57509076,82.43224655,82.24293556,82.34424277
Gravesham,E07000109,80.99223837,81.00597381,81.34544699,81.49010957,81.72006375,81.95294643,82.13831027,82.51219513,82.80744372,83.23463686,83.13796953,83.10318157,83.1814523,83.62886509,83.62107124,83.71428545
Maidstone,E07000110,81.63005494,81.77771108,82.09452036,82.22497207,82.26454183,82.34142618,82.51403029,82.62481199,83.18524629,83.41985496,83.57010751,83.41389926,83.44792947,83.54843042,83.86923376,83.67215432
Sevenoaks,E07000111,82.93156877,83.06453605,83.20768397,83.72420869,83.50861069,83.30672535,83.12701573,83.44488721,84.11233628,84.24988614,84.53214903,84.63394123,84.65153959,85.05836565,85.093572,84.79520344
Folkestone and Hythe,E07000112,80.38255044,81.19572749,81.27582203,81.370951,81.64576474,82.59745858,83.23024575,83.37562209,83.41277215,83.45554915,83.40602296,83.31895316,83.23380956,83.1623886,82.88175115,83.07614321
Swale,E07000113,79.82786331,80.45449759,80.69442007,80.98596697,80.89785278,81.01369889,81.10023696,81.38931978,82.00512812,82.60342004,83.07134338,83.08535259,82.84491545,82.5646043,82.54926512,82.8543826
Thanet,E07000114,80.28643525,80.21746742,80.14810333,80.60799074,80.90501706,81.51224029,81.62816583,81.80096281,82.02790518,82.39261716,82.57692918,82.54451505,82.51972078,82.1296978,82.2550354,82.16863105
Tonbridge and Malling,E07000115,82.3995995,82.43195461,82.31427335,82.794646,83.33567459,83.73728596,83.95365677,83.56036945,83.79362989,84.09092211,84.57726805,85.10127079,84.78635449,84.67950372,84.67731378,84.3007946
Tunbridge Wells,E07000116,81.58094111,81.31868529,81.95167974,82.40540217,82.81480473,83.11107644,83.16764288,83.58955723,84.28041199,84.96756145,85.16242176,84.78131014,84.42074691,84.29212532,84.18335457,84.46627263
Burnley,E07000117,78.1772621,78.25111423,78.68698189,78.75637146,78.9503024,78.96806428,79.42949234,80.23371398,80.47153023,80.46307774,80.11396189,80.11467137,80.03331855,80.48766177,80.86723421,81.35477805
Chorley,E07000118,79.95930011,80.10666,80.58203757,80.84323736,81.39010826,81.27859129,81.38900582,81.36894118,81.7885777,81.80138961,82.19898738,82.37466673,82.35065979,82.29343879,82.29119353,82.42774374
Fylde,E07000119,80.54831749,80.75381668,81.06267438,81.54956149,81.60349932,82.09402516,82.34181877,82.7866144,82.84221849,82.70485404,82.17826255,82.58848164,82.53444747,82.74628603,82.61634007,82.86880315
Hyndburn,E07000120,78.97252429,79.24956142,79.33615262,79.3485838,79.75076521,79.83643802,80.16297342,79.99105833,80.38011525,81.00958402,81.15935369,81.12155075,81.08045883,80.94228453,81.00312523,80.74175065
Lancaster,E07000121,80.17135642,80.33248527,81.00167611,81.10833091,81.25575237,80.66138747,80.8098224,81.07820311,81.9031981,82.1101364,81.97779807,81.88382138,81.90186001,82.0404674,82.35003286,82.53338137
Pendle,E07000122,79.64962197,79.94324783,79.72658652,80.36504954,80.31994161,81.03800611,80.72901598,80.92449601,80.70196829,81.55935257,81.70921653,81.85471474,81.45655303,81.45484723,81.3288931,81.29056747
Preston,E07000123,78.72518814,78.95405888,79.03163842,79.61234932,80.04189098,80.09978586,80.16628467,80.11784991,80.83918058,80.80819498,81.08955975,81.23994327,81.58605223,81.46460965,81.12329525,80.91447876
Ribble Valley,E07000124,81.56009033,81.60165608,82.2329732,82.90524345,82.87400431,83.36556564,82.65679485,83.18606835,83.1110785,83.92090059,83.90492661,83.2089963,83.29075492,82.88479843,83.60263396,83.52689144
Rossendale,E07000125,79.04299149,79.57054162,79.45293537,79.98683121,80.27402592,80.38215054,80.32074022,80.3721579,80.85695957,81.53173552,81.79304574,82.44020954,82.1427816,82.34619073,82.17947441,82.20896837
South Ribble,E07000126,80.5973664,81.08111826,81.43540377,81.8513566,81.53447814,81.59777875,82.0561442,82.65351047,82.68252132,82.61012858,82.60910744,83.09468496,83.48498253,83.66386926,83.42608855,83.41028916
West Lancashire,E07000127,79.46984427,79.82477087,80.18487872,80.65008969,80.64852829,80.86346029,80.82976668,81.21634739,81.60201935,82.43119888,82.5514458,82.76744051,82.58295144,82.44488777,82.41886008,82.19464455
Wyre,E07000128,81.12406141,81.25699663,81.17377135,81.15319803,81.17306897,81.70173769,81.80862552,82.01807938,81.68031474,81.57644326,81.45365062,82.06295181,82.37191328,82.54253026,82.41766983,82.35359892
Blaby,E07000129,82.70186108,82.90461252,82.82770204,83.04338818,82.90740782,83.07209803,83.60759621,83.82085049,84.30227005,84.22621621,84.48583551,84.47344823,84.34440731,84.50144334,84.57982798,84.9395218
Charnwood,E07000130,81.47511273,81.70782766,81.5332691,81.89747714,82.72192826,82.77735363,83.10511347,82.9340618,83.59645239,83.4245532,83.38349627,83.28320063,83.52105116,83.69662194,84.04093179,83.94295645
Harborough,E07000131,81.9709649,82.09016737,82.07799723,82.23052369,82.52206551,83.52945647,83.81333719,84.13341825,84.38292556,84.50593331,84.58206365,84.3475295,84.53039094,84.87106733,85.13836356,84.90766463
Hinckley and Bosworth,E07000132,81.45965593,81.40997622,81.26538131,81.39130245,81.92019817,82.66185816,83.4550923,83.74581779,84.17444537,84.13338629,84.13707859,84.43156646,84.17207559,84.22540661,83.80946326,83.91676626
Melton,E07000133,81.87340737,82.31339058,82.05262466,82.35910647,82.19794486,82.25513171,82.83263887,83.09721395,84.1252795,83.43481162,83.1734478,83.34854606,83.66145456,84.18481941,84.02062807,83.80232087
North West Leicestershire,E07000134,80.4312478,80.55813152,80.62531097,81.28007106,81.22726968,81.77181422,81.86078443,82.05960446,82.55345768,82.78187895,83.4058317,83.16128798,83.31708166,82.90001316,82.96287641,83.20245553
Oadby and Wigston,E07000135,81.52678422,81.32793388,81.55521739,81.76288505,82.25652163,82.49595743,82.70635534,82.69243094,83.33378192,83.96273478,84.47599918,84.35937344,84.09986916,83.78023707,84.06155618,84.46603398
Boston,E07000136,80.11594216,80.22283443,80.90796632,81.17397261,81.25409326,81.3045123,81.15988971,81.51171166,81.85190399,82.41836857,82.63057656,82.63754424,82.5754745,82.53783755,81.99018593,82.05929459
East Lindsey,E07000137,80.54272572,80.69377927,81.20603134,81.39463072,81.70432875,81.30279077,81.42875804,81.20866453,81.31660058,81.75327686,82.02613746,82.30425971,82.18551156,82.18699504,82.09131483,82.00713699
Lincoln,E07000138,79.22989122,78.92681899,79.26021155,79.70995056,80.14423764,80.09318036,80.83195421,80.98373992,81.76954366,81.71595148,82.05820375,82.05387306,81.88407435,81.74011472,80.92558725,80.51300872
North Kesteven,E07000139,80.68663053,81.04973221,81.52450796,82.58665883,82.82815638,82.91294014,82.87203367,83.22358391,83.4793077,83.15753476,83.54034967,83.77063665,84.31410504,84.39032672,84.30701144,84.05143367
South Holland,E07000140,80.99984626,80.89406977,81.45256804,81.79579536,81.62607772,81.35614383,81.48840558,82.42950982,83.2617111,83.22502903,83.17716732,83.04889689,82.98244073,83.05621257,82.86962079,83.10600246
South Kesteven,E07000141,81.75633307,82.05251292,82.43923567,82.23718119,82.00014285,81.90523086,82.38084059,82.98358946,83.63261559,83.80381503,83.85918461,83.90249653,83.8352045,83.86896366,83.72427595,83.84391359
West Lindsey,E07000142,80.57867623,81.09258186,80.73037924,80.68865466,80.62729048,80.9506752,81.76553318,82.19061452,82.80650954,82.8956896,82.77169329,83.51179965,83.69209747,84.22181666,83.7153138,83.54981072
Breckland,E07000143,81.31520365,81.23173895,81.82295023,82.23070229,82.48808604,82.56092824,82.82080158,82.90120676,83.06834091,83.20523622,83.13372829,83.21871416,82.89280706,83.29149051,83.50964483,84.31072853
Broadland,E07000144,81.83836435,81.81716437,82.48640826,82.70380317,83.04626646,83.42608952,83.24219968,83.30638861,83.38847916,83.96353249,84.15327533,84.52640744,84.33864638,84.38557849,84.47970866,84.88498181
Great Yarmouth,E07000145,80.75562788,81.09409336,81.50672278,81.27894521,81.7639501,81.41292424,81.51464522,81.5315042,81.70609947,82.08582133,81.81692188,82.00819492,82.39290727,82.6695237,82.73573383,82.57874733
King's Lynn and West Norfolk,E07000146,81.64467654,81.71453392,81.88183874,82.12608165,82.08083928,82.11926532,82.78948416,83.36730154,83.75456747,83.71124371,83.46972894,83.74118238,83.59097473,83.63644693,83.06694135,82.78757751
North Norfolk,E07000147,81.88730514,82.09623589,82.8745853,83.55322037,83.99759218,84.00667483,84.27630627,84.32019059,84.78343554,84.76502185,84.55476596,84.49067268,84.5204505,84.6320324,84.56349858,84.83356778
Norwich,E07000148,82.01985326,81.88715145,82.22055377,82.32927938,82.65331439,82.47214036,82.58531559,82.80145118,83.33480033,83.4793679,83.41829824,83.15339756,82.88711299,82.82845584,82.84003521,83.16289525
South Norfolk,E07000149,82.66253843,82.47749761,82.85568919,83.17497504,83.34139512,83.17847528,83.22645704,83.18713538,83.76024113,84.14065263,84.58604042,84.46474311,84.31421717,84.41321197,84.77870042,84.98391163
Corby,E07000150,79.07704538,79.03825858,79.60008529,79.67455055,79.92077964,80.09630312,80.65657946,80.17513159,80.18541734,79.97087832,80.29480997,80.83607628,80.81463487,81.15079776,80.47492252,80.75921957
Daventry,E07000151,81.22733922,81.17612539,81.74507985,81.90364417,82.08008362,82.14569203,82.55638008,83.28326568,83.75825139,83.42939965,83.01322088,82.73776168,83.17650158,83.23274872,83.10193644,83.08263052
East Northamptonshire,E07000152,81.44210058,81.32625725,81.16913453,81.17195967,81.00586165,81.66427356,81.63322124,81.9020523,82.52162333,83.08055821,84.05930973,84.08181799,84.01916085,83.64139632,83.27907359,83.15663293
Kettering,E07000153,80.88449125,80.92678781,80.66682435,81.17591246,81.26243181,81.71354009,81.82173686,81.93072812,82.16445461,82.62321709,82.99592581,83.51511769,83.23437886,83.15474163,82.6570261,82.69196184
Northampton,E07000154,80.56119381,80.53736375,80.79722724,81.18860104,81.24888108,81.53671268,81.48921575,82.01616983,81.69950436,81.69008585,81.62835705,82.21879673,82.61255139,82.55631365,82.53690474,82.34884335
South Northamptonshire,E07000155,81.76675877,81.95627137,82.29708613,82.38137906,82.90152377,82.9378261,83.56530418,83.48588064,83.99235972,84.15357131,84.49458428,84.49312314,84.85826964,84.85384513,84.87261523,84.63183047
Wellingborough,E07000156,80.95141746,81.22152186,81.90602328,82.09807328,82.24227342,82.50722349,82.52150064,83.04392965,82.930505,83.38468695,82.98472805,82.98805266,82.80866473,82.67369639,82.20262111,81.98858837
Craven,E07000163,82.23500776,82.97746633,82.75124759,83.42628901,83.2610618,83.60756339,83.70619259,84.08331494,84.55987389,84.50624971,84.63135091,84.50708689,84.89183414,84.71350236,85.10247385,84.9851268
Hambleton,E07000164,81.85553279,82.1290196,82.81892323,83.1201038,83.30890743,83.25731586,83.31699899,83.98693677,84.59972936,85.14655548,84.84432123,85.04033873,85.0875716,85.50794167,85.0804276,85.00162163
Harrogate,E07000165,82.11632867,82.05347868,82.20561476,82.59304073,82.64524222,82.6550943,83.00594532,83.57382857,83.72756723,83.68136559,84.10434331,84.28992517,84.4429006,84.06855447,84.34778418,84.55381729
Richmondshire,E07000166,82.25852858,82.29789676,81.43421638,81.23202892,81.53378647,82.3775467,82.43892036,82.55184171,82.48161718,83.0157878,83.02932126,83.45181037,83.5690441,84.17238308,84.32759102,83.96073691
Ryedale,E07000167,82.6259407,81.91692558,81.73123377,82.05161206,82.00350653,82.4583549,82.7334835,83.45911428,83.32257475,82.91892744,82.62357864,83.20051372,83.95489522,84.96987614,85.00394263,85.27262626
Scarborough,E07000168,80.81762687,80.84854309,81.11592516,81.27450944,81.55123985,81.78878191,82.15279651,82.03753438,82.01368807,82.20060426,82.50837105,83.04700122,83.04044721,83.09833569,82.76398873,82.77478934
Selby,E07000169,81.1631067,81.60215199,82.17945846,82.73668097,82.44338432,82.56821982,82.7560086,83.34580291,83.67451173,83.42153262,83.62707717,83.65387021,84.16799753,83.92343083,83.68582409,83.24589837
Ashfield,E07000170,79.2058684,79.31269964,79.95853696,80.3807093,80.4903302,80.48998778,80.53115257,80.99988163,81.40784724,81.61589161,81.99133216,81.97741066,81.64851609,81.54718884,81.63639831,81.7610654
Bassetlaw,E07000171,80.05411758,79.91193899,79.90664163,80.22394174,80.96488504,81.09688675,81.19900442,81.15280445,81.72848947,82.00518622,82.37398292,82.16775126,81.83222259,81.77178637,81.86139266,82.48630198
Broxtowe,E07000172,81.221127,81.8435785,81.94463865,82.26390555,82.13959405,82.06139843,82.52322089,82.99374206,83.40050061,83.47376469,83.52233441,83.60771637,83.2008186,83.10235153,83.20774414,83.04068492
Gedling,E07000173,81.09783851,81.19338928,81.66603286,82.12775313,82.04976524,82.18882954,82.09705866,82.6912634,82.96999235,82.91764001,83.22307157,83.20460227,83.57175694,83.16987823,83.01763056,82.86238144
Mansfield,E07000174,79.44303357,79.77829661,79.87494477,80.55889279,80.35798354,80.57759976,80.53078808,80.90846366,81.53243045,81.95609382,81.77489516,81.67195966,81.58412247,81.58874893,81.11780523,81.33602519
Newark and Sherwood,E07000175,80.43816999,80.90606018,81.22249736,81.07947165,80.86894674,81.25282718,81.73697469,82.29635978,82.44459919,82.56190176,82.87566952,82.83612712,82.89972877,82.86037493,82.93486831,82.86282335
Rushcliffe,E07000176,81.84155577,82.01862321,82.1568975,82.93951004,83.55317285,83.83758024,83.54084438,83.62569033,83.81862434,84.18782461,84.42706247,84.86591616,85.06952434,84.98458572,84.48796274,84.5774723
Cherwell,E07000177,81.67596985,81.92743894,82.31334757,82.44795181,82.99627075,83.22066159,83.33898391,83.30209075,83.47196205,83.56640057,83.43795662,83.29774291,83.47917701,83.48070118,83.63947566,83.53162916
Oxford,E07000178,81.5503643,81.53886243,81.66277419,81.72004235,82.23953358,82.42898534,82.9795458,82.66991576,83.04999821,82.90600421,83.5613604,83.66647583,84.22933787,84.26930087,84.16765655,84.4627816
South Oxfordshire,E07000179,82.44653673,82.31134662,82.55908706,82.87905556,83.12708772,83.34847455,83.99595102,84.39366293,84.57349109,84.4061263,84.2042167,84.65910921,85.01313848,85.47264287,85.5024612,85.49483854
Vale of White Horse,E07000180,82.12916049,82.34728779,82.73963958,83.28214504,83.516553,84.28552389,84.68106185,84.73182526,84.39634058,84.34135281,84.10627985,84.49068674,84.65816084,85.42328631,85.35094097,85.40505948
West Oxfordshire,E07000181,81.89004857,81.88037875,82.17639063,82.63436239,83.26285661,83.50295425,83.75131566,83.42757688,83.6612273,83.59494664,83.9054414,83.92993565,84.02215577,84.08187395,84.13960127,84.64471247
Mendip,E07000187,81.703335,81.87723823,81.99814606,82.36274834,82.62269,83.06127253,83.35868408,83.43323673,83.78241362,84.08817235,84.35317481,84.46126948,84.14407215,84.16045335,84.07204959,84.44467429
Sedgemoor,E07000188,81.80872743,82.074063,82.01809261,82.58288682,82.67620719,82.77785152,83.05910802,83.16257843,83.56320126,83.84345852,83.94004508,83.87685336,83.9336955,84.18796562,84.09118528,84.08731504
South Somerset,E07000189,82.06724247,82.20316384,82.41463467,82.69136686,83.09108246,83.49085621,83.68267998,83.85778794,84.00572964,84.19329646,84.21472254,84.44743174,84.36193652,84.43969682,84.35921006,84.50529786
Cannock Chase,E07000192,79.92934592,80.25529251,80.22330648,80.74412882,80.2438257,80.3271759,80.76669295,81.52583918,82.42826239,82.72659006,82.94752312,82.92537437,82.54324701,82.55636622,82.24488685,82.38702667
East Staffordshire,E07000193,80.40251345,80.66684455,80.61676941,80.75732599,80.70224492,81.08232829,82.10168412,82.79250908,82.8220793,82.76580416,82.49707827,82.69569698,82.29560834,82.1576907,82.21364389,82.71339349
Lichfield,E07000194,79.8442385,80.05465677,80.36533691,81.01284565,81.66974443,81.55838769,81.87119248,81.77284395,82.45193344,82.85210864,83.46179433,83.59502281,83.19884822,83.02226376,83.09219973,83.3868414
Newcastle-under-Lyme,E07000195,80.84201911,81.01704295,80.95709207,81.23337488,81.17949839,81.43007367,81.10685972,81.36235655,81.66782518,82.19528698,82.45986873,82.81876586,82.72128865,82.33456988,82.40724887,82.35017233
South Staffordshire,E07000196,80.82805828,81.17106285,81.22818434,81.53283288,81.8120713,81.99195583,82.18454863,82.5891966,83.10991752,83.08435464,83.30444291,83.40932375,84.01588118,84.11350764,83.77400369,83.89433354
Stafford,E07000197,81.24536205,81.93401637,82.00383362,82.17066467,81.87796398,82.13943359,82.43581157,83.16416311,83.3679441,83.52738544,83.52867434,83.62592739,83.39919401,83.35773385,83.59001988,83.85198924
Staffordshire Moorlands,E07000198,80.878874,81.05127857,81.07109655,81.29408673,81.77589889,81.94647856,82.05891315,82.49855394,82.9138901,83.35089929,83.20081265,83.15318087,82.81656377,82.83875649,82.95267331,83.11683314
Tamworth,E07000199,80.08827438,80.29487853,80.39275629,80.51609774,80.58909839,81.02243012,81.80578244,82.49950893,82.82319549,82.78956855,82.42297212,82.54780174,82.63606184,82.69180507,83.01776347,82.88943682
Babergh,E07000200,82.32839217,82.41946159,82.60907047,83.16209326,83.36149512,83.81410664,83.52751695,83.5551976,83.86358913,84.36929979,84.85062613,84.6089703,84.3856738,84.17098293,84.31231452,84.74894161
Ipswich,E07000202,81.38773941,81.71771301,81.75312263,82.11323298,82.68238467,82.64637159,82.64818861,82.57420001,82.93494596,83.17381306,83.1536807,83.31415759,83.17860152,83.27689836,83.38853964,83.20101314
Mid Suffolk,E07000203,82.2687204,82.47642399,82.62553436,83.22421555,83.6341082,83.45424859,83.77857472,83.97842889,84.65786703,84.69871617,84.21280621,84.42769987,84.60958929,85.2631292,84.87172877,85.00826104
Elmbridge,E07000207,83.02031471,83.23193749,83.29648386,83.45769299,83.10346846,83.12355361,83.3773389,83.66262144,84.11529994,84.33362238,84.86788035,85.30862106,85.47422699,85.63989444,85.52940288,85.57228626
Epsom and Ewell,E07000208,83.82900664,84.05501598,84.35366189,84.03865419,84.10171325,83.96324878,84.98243587,85.31865858,85.4661118,85.2327885,85.31013497,85.48775339,85.52779855,85.30480874,85.75981927,86.10208025
Guildford,E07000209,83.66025454,83.66783404,83.41514584,83.65915658,84.07260799,84.28900937,84.62110367,84.403535,84.70106241,85.06836475,84.75280752,84.61046518,84.3787456,84.82431506,84.91763986,85.26023936
Mole Valley,E07000210,83.12045695,83.16863728,83.10921282,83.50291554,84.0663873,84.15956291,83.93326838,84.07604353,84.56656975,85.05593523,85.1174142,84.94697841,84.68117997,85.11539312,85.44808002,86.26256794
Reigate and Banstead,E07000211,81.58568876,81.5795588,81.59612314,81.78715807,82.48351898,82.99870934,83.28479333,83.370348,83.76005044,84.06116538,84.54075156,84.40795971,83.9818918,83.71181858,83.90484635,84.51170403
Runnymede,E07000212,82.23541741,82.30318668,82.15576188,82.32321355,82.70746846,82.82754361,83.19130541,83.69466804,84.33886969,84.18777116,83.83972503,84.1809927,84.29461603,84.55332016,84.2940723,84.32318874
Spelthorne,E07000213,81.95014995,81.84716169,81.74431184,82.19385592,82.36816054,82.95524402,83.43498625,83.71361793,83.78964973,83.25231949,83.59972317,83.74232535,83.81396705,83.89923566,84.16176458,84.17179914
Surrey Heath,E07000214,81.67687374,81.97524035,82.23490914,82.6550091,82.98939591,83.58956466,83.98237123,84.20333649,84.33133666,84.19195398,83.94188066,84.06285997,84.11978206,84.35921818,84.37276299,84.67366971
Tandridge,E07000215,81.65178969,82.52469404,82.70743791,83.43515874,83.19640812,83.0636862,82.90656146,83.0888981,83.62291603,84.01376853,83.77088341,83.7251948,83.87639759,84.34237916,84.67476935,85.01965914
Waverley,E07000216,82.21935133,82.6119352,82.70150363,82.8226548,83.62195969,84.29661551,84.82479481,84.54423213,84.65452638,84.92461739,85.0205728,84.99776513,84.85428331,85.31444786,85.56033171,85.7153234
Woking,E07000217,81.87007846,82.35375585,82.6946894,83.03282424,83.06772408,83.44988271,84.03163167,84.53516429,84.60063337,84.24498483,84.13387668,84.17681446,84.32467402,83.60411316,83.82952922,84.29058076
North Warwickshire,E07000218,80.74371698,80.31796134,80.54110381,80.80637753,81.30201045,81.14035133,81.93174014,82.13079001,82.07944809,82.20477082,82.15081486,82.54615355,82.24433794,82.31907487,82.92510062,82.6295533
Nuneaton and Bedworth,E07000219,79.42994982,79.76793694,79.98851736,80.0675628,80.3424449,80.83557383,81.44601234,81.78412909,82.02254089,82.39684392,82.3481987,82.67159941,82.0928039,82.42877337,82.37802271,82.63134593
Rugby,E07000220,80.16352095,80.29745493,80.38310666,80.94400276,81.50269899,81.98916598,82.56004594,82.66508508,83.1489158,83.45443467,83.93315129,84.05790848,83.9853091,83.61007643,83.4988485,83.49015617
Stratford-on-Avon,E07000221,82.0755171,82.28868368,81.90581978,82.02122707,82.15880325,82.62286558,83.00364838,83.45358369,84.26445813,84.7221881,85.00637801,84.59600646,84.65111795,84.47504828,84.73288785,84.64233273
Warwick,E07000222,81.81391072,82.49128754,82.80366231,83.08770453,82.99361285,83.18060112,83.37606755,83.87762028,84.14022522,84.37819285,84.18277246,84.31933005,84.37420568,84.30456004,84.35120424,84.24242556
Adur,E07000223,82.34195393,82.00213923,81.47925228,81.32169233,81.1728664,81.47080329,82.27380838,82.81418937,83.39688764,83.19287471,83.51351472,83.512432,83.46222519,83.76879899,83.69088763,83.68124462
Arun,E07000224,81.7709871,81.95510937,82.24456756,82.08678043,82.15467026,82.36309568,82.94124993,83.11273512,83.48326848,83.42679418,83.77681495,83.72418541,83.79264223,83.45034248,83.51230452,83.46764844
Chichester,E07000225,82.31291625,82.60603822,82.78470883,82.90510189,82.60885381,82.99664627,83.44213271,84.26412395,84.2631503,84.44300436,84.37508331,84.86548358,84.6731465,85.05425644,84.6624017,84.83994846
Crawley,E07000226,80.58715555,81.27854232,81.42909325,81.94394459,82.53102921,83.08654695,83.15983401,82.71455639,83.02905411,83.02175735,83.21504793,83.46140562,84.01283842,83.89772085,83.71087332,83.43999819
Horsham,E07000227,82.90354378,82.99643705,83.46574152,83.4279718,83.29989756,83.24714276,83.56583198,83.99092366,84.48099317,84.39157751,84.51723853,84.55059736,84.50906647,84.56560117,84.67042699,85.1117534
Mid Sussex,E07000228,81.67311082,81.95800555,82.11138164,82.39065818,82.95934417,83.35514967,83.63505597,83.45204391,83.79664597,84.17881653,84.60705082,85.00754611,84.86321936,85.19003801,85.00517606,85.17349487
Worthing,E07000229,81.19203308,81.39003405,80.96117265,81.35905817,81.29871687,81.87437702,82.46527761,82.41929904,82.84778947,82.96801369,83.5638135,83.26532826,83.18146086,82.97785598,83.16592624,83.14968434
Bromsgrove,E07000234,81.16625883,81.16849474,81.46590794,81.45186687,81.79557838,81.90390529,82.25900372,82.77376358,83.09527004,83.55517414,83.29612043,83.46578111,83.65577338,83.95896505,83.86308176,83.80254607
Malvern Hills,E07000235,80.98362081,81.39828846,81.59250056,82.19034458,82.56063013,83.3084949,83.36497063,83.28327479,83.29062142,83.34224552,83.3183992,83.19039396,83.39099475,83.74459682,83.71902753,84.00552331
Redditch,E07000236,80.62090714,81.10636774,80.45413803,80.23386127,80.3989184,81.33708911,82.15963544,82.41666599,82.54146,82.68659376,82.79281226,82.98348952,83.31022026,83.37005459,83.57437833,83.28226535
Worcester,E07000237,80.83208908,80.72223285,81.09804192,81.40781218,81.77262229,81.7582764,81.75312486,82.281948,82.89792495,83.04083682,83.23170541,83.02757252,83.3542776,83.51254197,83.68529894,83.29516887
Wychavon,E07000238,82.36857975,82.52086383,82.48580768,83.06609746,83.4446506,83.47626968,83.59492926,83.63445994,84.28366159,84.23937268,84.51335918,84.31752634,84.66337643,85.13414241,85.41414017,85.14918564
Wyre Forest,E07000239,81.03494201,81.23083797,81.2514924,81.54091836,81.85457842,82.23751698,82.52007206,82.53760898,82.74095124,82.93666184,82.98894498,82.9524386,82.69807974,82.88271799,83.09736209,83.65754955
St Albans,E07000240,82.41176644,82.09805223,82.51732328,82.62832632,83.32359644,83.3582366,83.4310771,83.79653495,84.27456077,85.00400167,84.9929516,84.99435746,84.55712838,84.80035424,84.74064662,85.29482038
Welwyn Hatfield,E07000241,81.76150731,81.95884805,82.56062394,82.68069625,82.6663524,82.15160242,82.79655021,83.13569388,83.45008698,83.44807877,83.54897665,83.72861388,84.08310112,84.16846673,84.58988081,84.19578426
East Hertfordshire,E07000242,82.2112322,82.19701946,82.26296521,82.47156052,82.90770409,83.09273174,83.2713069,83.4374498,84.13614658,83.90805831,84.58529911,84.78127952,85.51000192,85.53626551,85.21468419,84.88776622
Stevenage,E07000243,80.0814093,80.50994366,81.09124492,81.94105932,81.58426686,81.69221182,81.99413174,82.45113122,82.57526498,82.37754961,82.34010824,82.19230682,82.24121423,82.3971144,82.55143595,83.03051686
East Suffolk,E07000244,81.84691142,81.99517883,82.05915191,82.61315813,82.7919343,83.06097231,83.15179455,83.41309828,83.61746687,83.68193668,83.76766199,84.00855026,84.01018667,84.07692301,83.76769435,83.74752899
West Suffolk,E07000245,81.28885734,81.55889244,81.86368631,82.79707441,83.10782415,83.65580402,83.55374612,83.69695421,84.04646668,84.12655697,84.12220385,84.10915671,84.22180227,84.2917983,84.40658697,84.55353697
Somerset West and Taunton,E07000246,82.67303812,82.41244078,82.58551364,82.9610849,82.92788548,82.89610553,82.5430314,82.84785428,83.31120421,83.74686227,83.85623981,84.03459355,83.94987228,83.7089317,83.79668252,83.62558847
Bolton,E08000001,79.18796387,79.06613643,79.01673906,79.45962818,79.58628629,79.77679268,79.92768142,80.39010226,80.9290285,81.30019511,81.60292767,81.59559764,81.55875273,81.37780987,81.59350178,81.53227446
Bury,E08000002,79.88787279,79.99597088,80.24781148,80.2343672,80.50845762,80.80263557,81.03592598,81.07166349,81.0679077,81.02021204,81.24382531,81.48576588,81.57234953,81.60217491,81.23074804,81.68307552
Manchester,E08000003,77.76478392,77.86671152,78.2221402,78.41297071,78.67558685,78.63147196,78.75419632,78.76897602,79.22421389,79.47430164,79.93122265,79.88384634,79.8000659,79.42977322,79.51983397,79.81599694
Oldham,E08000004,78.60669476,78.81698168,79.20795932,79.27385396,79.07587723,79.23903195,79.73483087,80.28274352,80.7730203,81.0443353,81.24623538,80.74902449,80.65269133,80.53486484,80.87231746,81.16692208
Rochdale,E08000005,78.85972384,78.94766253,78.8419264,79.1589009,79.51096116,79.72871954,80.1740747,80.43072869,80.95030954,80.69088054,80.94900658,80.74291448,80.72061559,80.57086467,80.61564054,80.9669229
Salford,E08000006,77.96902031,78.35107418,78.38757131,78.65937276,78.96198105,78.94696505,79.46978847,79.77880519,80.26507513,80.40147952,80.38803407,80.67262056,80.83681669,80.97000383,80.96096599,80.85712164
Stockport,E08000007,80.95298376,81.26842194,81.20670662,81.74114171,81.946686,82.30089112,82.20724452,82.27234864,82.7408079,82.95455806,82.90704208,82.91522544,83.03031433,83.35084009,83.25157921,83.31813465
Tameside,E08000008,79.05432419,79.38978856,79.51245533,79.73920205,79.50672001,79.47772096,79.56478676,80.10006408,80.44730713,80.6451228,80.37248029,80.67543901,80.67979453,80.95129666,80.79037714,80.6983902
Trafford,E08000009,80.54094466,80.77822508,81.03860764,81.38681201,81.95843468,82.38802908,82.86005573,82.90295404,83.13530503,83.42339683,83.30843427,83.51244602,83.45155205,83.74004508,83.70543287,83.90623201
Wigan,E08000010,78.63188657,79.18560354,79.37660408,79.63462481,79.544382,79.7332686,80.23511306,80.62619999,80.75044826,80.76288465,80.91336933,81.3059863,81.22711344,81.23532979,80.91352839,81.19946916
Knowsley,E08000011,77.9573902,78.16672489,78.35216379,78.8418866,78.93627581,78.85576123,79.38477124,79.71058625,80.56974487,80.51096617,80.65572998,80.37449285,80.39556778,80.28489325,80.51032378,80.36706007
