CountryName,CountryId,Year,Total,Live animals,Meat & meat preparations,Dairy products & eggs,Fish & shellfish,Cereals,Vegetables & fruit,Sugar,"Coffee, tea, cocoa etc",Animal feeding stuffs,Miscellaneous foods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
Gabon,GA,2014,37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,3,8,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
Grenada,GD,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GE,2014,44,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0
Ghana,GH,2014,356,0,0,2,0,2,0,0,0,0,0,14,0,0,0,0,0,0,33,0,0,0,0,0,48,0,0,0,0,0,1,0,8,14,25,1,0,1,3,0,1,0,4,0,2,13,0,14,0,14,0,4,1,0,14,7,1,0,0,20,10,0,0,6,0,0,6,0,9,0,0,8,3,11,0,0,8,0,0,3,0,12,0,0,0,0,0,0,1,13,0,0,0,0,0,6,0,13,0
Gibraltar,GI,2014,566,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,69,247,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,1,2,0,4,2,0,0,0,69,0,0,13,72,0,0,0,0,0,0,0,4,0,0,0,6,1,0,0,0,2,1,0,0,0
Greenland,GL,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,GM,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,GN,2014,37,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,GQ,2014,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,2,4,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0
Greece,GR,2014,991,1,7,7,4,14,0,0,6,0,13,58,18,0,0,0,0,0,0,0,26,0,2,34,38,0,0,0,0,0,2,0,22,116,39,0,13,8,34,1,1,0,2,9,1,13,15,12,0,10,0,0,0,0,1,24,0,8,0,19,13,0,0,15,8,1,33,0,16,10,0,12,0,87,0,0,19,1,0,0,0,0,0,0,9,68,20,0,1,25,4,0,0,1,4,4,5,57,0
South Georgia,GS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GT,2014,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,GU,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Guinea Bissau,GW,2014,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,GY,2014,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HK,2014,5116,41,123,22,19,13,7,1,22,3,18,189,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,7,4,32,41,63,0,75,33,20,34,12,0,24,51,157,16,442,31,0,19,0,756,8,0,11,24,2,4,0,41,30,0,16,53,1,47,372,1,216,46,7,48,10,193,2,0,140,36,0,7,0,13,7,1,18,104,16,0,45,135,59,7,0,468,492,5,28,63,15
Heard & McDonald Islands,HM,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,HN,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,HR,2014,115,0,0,0,1,0,0,0,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,5,4,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,4,0,0,2,0,0,1,0,0,0,15,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,9,0,1,0,0,0,0,0,4,0
Haiti,HT,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HU,2014,1227,0,8,7,0,0,0,0,3,3,11,9,8,0,0,6,0,0,25,0,0,0,0,0,11,0,0,0,0,0,15,1,12,146,53,0,15,20,41,1,10,0,10,11,2,15,11,24,0,2,0,83,1,0,11,42,4,2,0,31,30,0,23,35,0,13,24,4,83,23,0,19,0,117,0,0,26,1,0,5,0,0,0,0,1,48,20,0,15,19,10,12,0,0,0,3,12,30,0
Indonesia,ID,2014,509,1,0,0,0,0,1,0,0,1,6,0,0,1,0,1,0,26,0,0,20,0,0,0,0,0,0,0,0,0,19,0,11,16,31,0,4,18,10,0,4,0,9,10,0,6,0,12,1,26,0,31,10,0,13,18,0,0,0,26,16,0,0,1,0,1,1,0,10,6,0,0,16,44,0,0,34,2,0,0,0,1,0,0,0,11,0,0,1,21,0,0,0,0,0,2,7,3,0
Irish Republic,IE,2014,18393,198,490,514,144,565,318,99,294,208,299,385,35,14,2,0,64,4,0,49,25,56,44,139,2023,831,123,8,47,8,100,37,112,680,775,37,151,191,211,5,123,99,528,193,239,307,107,486,7,41,0,59,18,13,71,267,10,14,4,179,249,0,83,513,115,25,394,185,379,120,33,178,195,387,5,0,376,144,8,73,33,146,2,49,55,835,194,0,42,203,44,40,0,0,51,282,8,876,21
Israel,IL,2014,1108,3,0,0,0,10,0,16,1,0,6,24,0,0,0,0,0,0,3,12,0,0,0,0,6,0,0,0,2,0,12,1,14,172,26,0,16,12,27,0,13,0,6,6,82,5,14,20,3,12,0,90,0,0,12,41,0,0,0,25,24,0,0,28,0,2,13,2,24,17,0,2,8,145,0,0,38,8,0,1,0,1,0,1,0,10,0,0,13,42,4,6,0,7,3,2,4,11,0
India,IN,2014,5410,2,0,0,4,0,0,0,0,1,0,95,0,0,0,12,10,51,15,10,432,0,0,0,43,0,0,0,0,0,49,45,27,67,28,0,35,28,82,12,26,0,23,13,33,57,1136,69,2,17,0,342,21,0,25,53,6,15,0,119,83,0,13,58,3,7,45,0,125,80,5,34,1,32,2,0,126,18,0,9,0,7,12,3,0,12,0,0,32,154,0,12,20,7,11,11,4,53,1426
British Indian Ocean Territory,IO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,IQ,2014,368,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,38,1,0,11,0,4,0,0,0,0,3,0,30,0,11,3,17,0,8,1,0,1,19,0,0,0,25,38,0,2,0,2,3,12,0,8,31,0,4,2,24,0,0,8,0,0,3,0,1,0,0,0,1,0,0,6,36,0,0,0,0,0,2,0,0,0
Iran,IR,2014,86,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,5,1,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,0
Iceland,IS,2014,146,0,0,0,0,5,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,4,0,0,1,0,4,0,0,0,0,9,0,2,0,10,0,0,0,7,0,0,0,3,5,0,0,3,0,0,6,0,1,2,0,0,0,24,0,0,10,0,0,1,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,4,0,4,0
Italy,IT,2014,8796,13,68,40,97,62,20,6,14,22,30,92,1,63,0,21,0,0,41,15,122,9,0,427,48,0,0,5,2,0,191,34,124,941,121,1,152,117,152,40,56,1,66,140,126,223,197,171,9,49,0,323,72,0,51,95,10,13,0,236,225,0,51,118,73,45,197,25,252,75,17,150,12,1153,2,0,247,20,0,11,1,12,0,12,52,285,78,0,42,184,77,33,0,8,32,106,7,249,16
Jersey,JE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,JM,2014,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0
Jordan,JO,2014,252,0,0,0,0,0,2,1,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,1,0,2,38,14,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,8,0,0,0,11,0,0,0,4,8,0,2,6,0,5,2,0,5,2,0,4,14,11,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,3,0,10,0
Japan,JP,2014,4563,18,0,1,8,45,2,0,23,7,8,96,0,0,0,1,0,0,3,3,18,0,0,0,3,3,0,0,0,0,73,28,25,398,70,0,37,20,157,2,13,1,21,43,52,17,273,82,0,11,0,853,119,0,20,96,3,5,0,92,87,0,4,25,1,9,35,0,171,68,13,74,10,410,2,0,138,20,0,0,0,13,12,0,22,82,21,0,67,220,40,6,0,32,38,67,15,100,11
Kenya,KE,2014,382,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,24,0,0,0,0,0,23,0,0,0,0,0,0,0,0,26,0,0,0,4,5,0,0,0,11,0,0,1,0,12,0,18,0,20,0,0,6,14,0,5,0,15,11,0,1,5,0,0,4,0,12,4,0,4,36,57,0,0,13,1,0,0,0,2,0,0,0,0,0,0,2,10,0,0,0,0,1,17,0,12,0
Kyrgyz Republic,KG,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KH,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,KI,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Kitts & Nevis,KN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea,KP,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KR,2014,4331,2,0,0,31,2,0,0,4,5,10,138,0,0,0,0,0,0,7,8,68,0,0,951,0,0,0,0,0,0,89,76,27,177,26,0,72,19,62,0,11,0,16,18,51,95,128,97,0,57,0,300,27,0,40,52,1,8,0,190,189,0,1,160,0,5,36,0,80,48,3,14,1,322,2,2,124,19,0,15,1,6,0,0,18,26,3,0,57,257,10,1,0,14,1,1,7,33,10
Kuwait,KW,2014,534,1,0,0,0,19,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,39,15,0,0,12,7,0,0,0,0,4,3,1,0,17,0,21,0,17,0,0,1,10,0,0,0,23,20,0,2,3,1,0,4,2,25,6,0,8,0,144,0,0,13,2,0,5,0,4,0,1,0,23,0,0,3,29,1,0,0,2,11,9,0,6,0
Cayman Islands,KY,2014,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
Kazakhstan,KZ,2014,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,1,1,10,0,0,1,8,0,3,14,0,16,0,8,0,32,0,0,2,23,0,0,0,24,19,0,0,1,0,0,5,0,13,1,0,0,0,22,0,0,53,1,0,2,0,0,1,0,0,7,0,0,2,30,0,0,0,2,13,1,0,2,0
Laos,LA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,LB,2014,512,0,0,9,2,1,0,1,2,1,9,54,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,0,0,45,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,0,26,101,0,0,1,0,0,0,9,6,0,1,2,0,0,6,1,7,1,0,7,0,39,0,0,10,4,0,1,0,0,0,0,0,8,0,0,1,9,0,0,0,9,5,0,0,5,0
St Lucia,LC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,LI,2014,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
Sri Lanka,LK,2014,141,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,1,0,1,0,0,0,0,0,15,4,0,0,0,30,0,7,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
Liberia,LR,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,LS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LT,2014,274,0,0,0,0,0,0,1,6,0,0,1,0,0,1,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,6,1,15,11,6,0,1,0,0,31,1,0,1,1,0,0,0,0,0,0,0,18,0,0,0,9,12,0,0,12,0,0,10,0,13,0,0,12,1,1,0,0,7,6,0,0,0,0,0,0,0,3,0,0,5,31,0,0,0,1,0,2,6,19,0
Luxembourg,LU,2014,201,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,13,16,0,0,34,0,11,7,1,6,10,2,0,0,0,1,3,0,0,3,1,0,0,0,4,0,0,10,0,1,10,0,0,2,0,0,2,12,0,0,7,2,0,3,0,0,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,10,0
Latvia,LV,2014,305,0,0,0,5,0,0,0,0,0,1,86,0,0,0,0,0,0,5,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,10,0,0,0,0,0,2,0,1,0,0,1,10,0,0,0,1,6,0,0,12,0,0,17,0,3,0,0,0,1,7,0,0,7,1,0,0,0,0,0,0,1,10,0,0,0,7,6,3,0,0,0,1,0,1,0
Libya,LY,2014,144,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,6,0,2,0,0,0,0,2,0,6,0,10,0,6,0,0,2,8,0,0,0,13,10,0,1,0,0,0,10,1,3,1,0,0,3,1,0,0,4,1,0,3,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,1,0,1,0
Morocco,MA,2014,581,0,0,2,0,4,3,0,0,1,0,11,0,0,0,0,0,0,0,2,37,0,0,0,24,160,0,0,0,0,4,0,3,13,2,0,1,2,8,0,0,0,0,47,2,11,0,4,0,4,0,6,0,0,7,12,2,0,0,9,4,0,0,2,0,2,2,0,10,1,0,0,1,121,0,0,22,3,0,0,0,0,0,0,0,1,0,0,6,10,0,0,0,0,0,2,0,13,0
Moldova,MD,2014,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,ME,2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,MG,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,MH,2014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
