year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2075,173,17,8,4,4,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,16,17,18,18,18,20,21,23,25,28,31,34,37,41,45,51,56,62,69,75,82,88,94,99,105,110,116,122,128,136,146,158,173,189,208,230,254,280,309,340,373,408,444,484,528,577,636,705,781,859,942,1039,1150,1275,1414,1570,1746,1944,2169,2426,2723,3067,3461,3910,4417,4984,5614,6310,7083,7943,8902,9963,11139,12438,13846,15357,16980,18711,20547,22485,24515,26624,28788,30996,33242,35507,37786,40077,42329,44516,46623,48865,52323,56150,56369,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000
2076,171,17,8,4,4,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,16,17,17,18,18,19,21,23,25,27,30,33,37,40,45,50,56,62,68,75,81,87,93,98,103,109,114,120,127,135,145,156,171,187,206,227,251,277,305,336,369,403,439,478,521,570,628,697,771,848,931,1026,1136,1259,1397,1551,1725,1921,2143,2398,2691,3030,3420,3865,4366,4926,5549,6238,7002,7853,8800,9849,11013,12299,13692,15188,16793,18506,20325,22245,24257,26347,28494,30681,32902,35156,37427,39693,41958,44189,46183,47969,51691,55610,55848,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000
2077,169,17,8,4,4,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,16,17,17,18,18,19,21,22,25,27,30,33,36,40,44,49,55,61,67,74,80,86,91,97,102,107,113,119,125,133,143,155,169,185,203,224,248,274,302,332,364,398,434,472,515,563,621,689,762,838,920,1014,1123,1244,1380,1532,1704,1897,2117,2369,2660,2995,3380,3819,4315,4869,5484,6165,6921,7764,8701,9737,10888,12160,13539,15020,16610,18305,20105,22007,24002,26075,28204,30365,32564,34809,37069,39292,41499,43778,45782,47447,50850,55247,55322,55952,79167,100000,100000,100000,100000,100000,100000,100000,100000
2078,167,17,8,4,3,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,16,16,17,17,18,19,20,22,24,27,29,32,36,39,44,49,54,60,67,73,79,85,90,96,101,106,111,117,124,131,141,153,167,183,201,222,245,270,298,328,360,393,428,467,509,556,613,680,753,828,909,1002,1109,1229,1363,1514,1683,1875,2092,2340,2628,2959,3340,3773,4264,4813,5421,6094,6841,7675,8602,9627,10765,12023,13388,14854,16428,18107,19888,21771,23747,25802,27911,30056,32246,34469,36700,38913,41087,43325,45412,47030,49609,55439,56477,60119,83333,100000,100000,100000,100000,100000,100000,100000,100000
2079,165,16,8,4,3,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,14,16,16,17,17,18,19,20,22,24,26,29,32,35,39,43,48,53,59,66,72,78,84,89,95,100,105,110,116,122,130,139,151,164,180,199,219,242,267,295,324,356,388,423,461,503,550,606,672,744,818,898,990,1096,1214,1347,1495,1663,1852,2067,2312,2596,2924,3300,3729,4214,4756,5358,6024,6762,7586,8504,9519,10644,11888,13238,14689,16248,17910,19675,21539,23496,25531,27622,29753,31926,34124,36330,38533,40718,42961,45088,46797,49411,54750,55495,55556,79167,100000,100000,100000,100000,100000,100000,100000,100000
2080,163,16,8,4,3,3,3,3,3,2,2,3,3,4,5,6,7,9,11,13,14,15,16,16,17,18,18,20,22,24,26,29,32,35,38,43,48,53,59,65,71,77,83,88,93,98,104,109,114,121,128,138,149,163,178,196,217,239,264,291,320,351,384,418,456,497,543,598,664,735,808,887,978,1083,1200,1331,1477,1643,1829,2042,2284,2565,2889,3261,3685,4164,4700,5295,5955,6685,7499,8406,9411,10524,11755,13089,14526,16069,17715,19462,21309,23249,25266,27337,29449,31596,33776,35969,38161,40335,42527,44586,46447,48912,52912,56154,53472,62500,87500,100000,100000,100000,100000,100000,100000,100000
2081,161,16,8,4,3,3,3,3,3,2,2,3,3,4,5,6,7,9,11,12,14,15,16,16,17,17,18,20,21,23,26,28,31,34,38,42,47,52,58,64,70,76,82,87,92,97,102,107,113,119,127,136,147,161,176,194,214,236,261,288,317,347,379,413,450,491,537,591,656,726,799,876,966,1070,1185,1314,1460,1623,1807,2017,2257,2534,2854,3222,3642,4115,4645,5233,5885,6608,7413,8310,9303,10406,11624,12944,14365,15892,17521,19252,21082,23002,24999,27050,29144,31276,33444,35605,37778,39937,42059,44236,46308,47935,51328,55073,55545,52500,75000,100000,100000,100000,100000,100000,100000,100000
2082,159,16,7,4,3,3,3,3,3,2,2,3,3,4,5,6,7,9,10,12,14,15,16,16,17,17,18,19,21,23,25,28,31,34,38,42,46,52,57,63,69,75,81,86,91,96,101,106,112,118,125,134,145,159,174,191,211,234,258,284,313,343,375,408,445,485,530,584,648,717,789,866,954,1057,1171,1299,1442,1604,1786,1993,2230,2504,2820,3183,3598,4067,4591,5172,5816,6531,7328,8215,9197,10287,11493,12800,14206,15716,17329,19043,20856,22757,24736,26769,28845,30960,33104,35251,37393,39511,41626,43768,45922,47526,50417,53917,55024,52500,75000,100000,100000,100000,100000,100000,100000,100000
2083,157,15,7,4,3,3,3,3,2,2,2,3,3,3,4,5,7,8,10,12,14,15,15,16,16,17,18,19,21,23,25,28,30,34,37,41,46,51,57,63,68,74,80,85,90,95,100,105,110,116,124,133,144,157,172,189,209,231,255,281,309,339,370,403,439,479,524,577,640,708,779,855,943,1044,1157,1283,1425,1584,1765,1969,2203,2474,2786,3146,3555,4018,4536,5111,5748,6455,7243,8121,9093,10171,11363,12657,14049,15544,17139,18836,20631,22515,24476,26491,28549,30648,32773,34919,37054,39138,41250,43286,45489,47475,50359,54205,54737,55952,79167,100000,100000,100000,100000,100000,100000,100000
2084,156,15,7,4,3,3,3,3,2,2,2,2,3,3,4,5,7,8,10,12,13,14,15,16,16,17,18,19,21,23,25,27,30,33,37,41,45,50,56,62,68,73,79,84,89,94,99,104,109,115,122,131,142,155,170,187,206,228,252,277,305,335,366,399,434,473,517,570,632,700,770,845,932,1031,1143,1268,1408,1565,1743,1946,2177,2444,2753,3108,3513,3970,4482,5051,5681,6380,7159,8027,8989,10056,11235,12516,13893,15373,16953,18631,20409,22275,24218,26216,28258,30341,32451,34580,36693,38761,40880,42953,45098,47200,48831,52401,54425,60119,83333,100000,100000,100000,100000,100000,100000,100000
2085,154,15,7,4,3,3,3,3,2,2,2,2,3,3,4,5,6,8,10,12,13,14,15,15,16,17,18,19,20,22,25,27,30,33,36,40,45,50,55,61,67,72,78,83,88,93,97,102,108,114,121,130,140,153,168,185,204,225,249,274,302,331,361,394,429,468,511,563,625,692,761,835,920,1019,1129,1253,1391,1547,1722,1922,2151,2415,2720,3071,3471,3923,4429,4991,5615,6306,7076,7934,8886,9942,11109,12375,13738,15204,16768,18430,20190,22038,23963,25944,27968,30033,32119,34228,36324,38383,40468,42565,44677,46680,47491,50978,53681,55556,79167,100000,100000,100000,100000,100000,100000,100000
2086,152,15,7,4,3,3,3,3,2,2,2,2,3,3,4,5,6,8,10,12,13,14,15,15,16,16,17,18,20,22,24,27,29,32,36,40,44,49,55,60,66,72,77,82,87,92,96,101,106,112,119,128,139,151,166,182,201,223,246,271,298,327,357,389,424,462,505,557,617,683,752,825,909,1007,1116,1238,1374,1528,1702,1899,2125,2386,2688,3034,3429,3876,4376,4932,5548,6232,6994,7843,8783,9828,10984,12237,13585,15035,16584,18231,19974,21804,23709,25669,27675,29723,31792,33881,35967,38030,40076,42156,44296,46014,47189,51292,54956,52525,62500,87500,100000,100000,100000,100000,100000,100000
2087,150,15,7,4,3,3,3,3,2,2,2,2,3,3,4,5,6,8,10,11,13,14,15,15,15,16,17,18,20,22,24,26,29,32,35,39,44,49,54,59,65,71,76,81,86,90,95,100,105,111,118,126,137,149,164,180,199,220,243,268,295,323,353,385,419,457,499,550,610,675,742,815,899,995,1102,1223,1358,1510,1682,1877,2099,2357,2656,2998,3388,3830,4325,4874,5483,6159,6913,7753,8683,9715,10859,12100,13435,14870,16403,18033,19759,21572,23458,25399,27386,29417,31477,33554,35618,37695,39736,41784,43822,45285,46824,51161,55442,55720,52500,75000,100000,100000,100000,100000,100000,100000
2088,148,15,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,8,10,11,13,14,14,15,15,16,17,18,20,21,24,26,29,32,35,39,43,48,53,59,64,70,75,80,85,89,94,99,104,110,116,125,135,147,162,178,197,217,240,264,291,319,349,380,414,451,493,543,603,667,734,805,888,983,1089,1208,1341,1492,1662,1854,2075,2329,2624,2962,3348,3784,4273,4816,5418,6087,6832,7663,8583,9604,10735,11963,13285,14706,16223,17837,19546,21342,23211,25135,27104,29115,31163,33226,35274,37313,39331,41337,43296,45141,46857,48891,53921,58869,55000,75000,100000,100000,100000,100000,100000,100000
2089,146,15,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,8,10,11,13,14,14,15,15,16,17,18,19,21,23,26,28,31,35,38,43,47,53,58,64,69,74,79,84,88,93,97,102,108,115,123,134,146,160,176,194,214,237,261,288,315,344,375,409,446,487,537,596,659,725,795,877,971,1076,1193,1325,1474,1642,1832,2050,2302,2593,2927,3309,3740,4222,4759,5354,6015,6752,7574,8484,9495,10613,11827,13135,14543,16044,17643,19336,21114,22965,24872,26823,28818,30842,32878,34922,36944,38947,40923,42953,45199,46907,47576,52853,56492,52500,75000,100000,100000,100000,100000,100000,100000
2090,144,14,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,8,9,11,12,13,14,14,15,16,16,18,19,21,23,25,28,31,34,38,42,47,52,57,63,68,73,78,83,87,92,96,101,107,114,122,132,144,158,174,192,212,234,258,284,311,340,371,404,440,482,531,588,651,716,786,866,959,1063,1179,1309,1456,1622,1810,2025,2275,2562,2892,3269,3696,4173,4703,5291,5945,6673,7486,8386,9386,10492,11694,12988,14380,15868,17451,19125,20887,22723,24611,26544,28521,30527,32548,34583,36614,38605,40603,42564,44832,46737,47965,54289,56769,55952,79167,100000,100000,100000,100000,100000,100000
2091,143,14,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,7,9,11,12,13,14,14,15,15,16,18,19,21,23,25,28,30,34,37,42,46,51,57,62,67,72,77,82,86,91,95,100,106,112,120,130,142,156,172,189,209,231,255,281,308,336,367,399,435,476,524,582,644,708,777,856,948,1050,1165,1294,1439,1602,1788,2001,2247,2532,2858,3230,3651,4124,4648,5229,5875,6595,7399,8289,9278,10373,11562,12842,14219,15692,17259,18918,20663,22482,24353,26267,28227,30225,32230,34245,36249,38218,40206,42076,44070,45897,47043,53499,58323,61905,83333,100000,100000,100000,100000,100000,100000
2092,141,13,6,3,3,3,2,2,2,2,2,2,3,3,4,5,6,7,9,11,12,13,14,14,15,15,16,17,19,20,22,25,27,30,33,37,41,46,51,56,62,67,72,76,81,85,90,94,99,104,111,119,129,140,154,170,187,207,228,252,277,304,332,362,394,430,470,518,575,636,700,768,846,937,1038,1151,1278,1421,1583,1767,1977,2221,2502,2824,3192,3608,4074,4593,5168,5806,6518,7312,8193,9171,10254,11432,12698,14061,15518,17069,18713,20441,22241,24096,25995,27937,29916,31906,33895,35862,37825,39785,41705,43489,45366,46457,47953,51487,60119,83333,100000,100000,100000,100000,100000,100000
2093,139,14,6,3,3,3,2,2,2,2,2,2,3,3,4,5,6,7,9,11,12,13,14,14,14,15,16,17,19,20,22,24,27,30,33,37,40,45,50,55,61,66,71,75,80,84,88,93,98,103,110,118,127,139,152,168,185,204,226,249,274,300,328,358,390,425,464,512,568,628,691,758,836,926,1025,1137,1263,1404,1564,1746,1953,2194,2472,2791,3155,3566,4026,4539,5107,5738,6442,7227,8098,9065,10136,11301,12555,13904,15347,16882,18509,20220,22004,23843,25726,27648,29607,31581,33553,35512,37462,39366,41334,43277,44871,45987,44891,49570,57051,79167,100000,100000,100000,100000,100000,100000
2094,138,14,6,3,3,3,2,2,2,2,2,2,2,3,4,5,6,7,9,11,12,13,13,14,14,15,16,17,18,20,22,24,27,29,33,36,40,45,50,55,60,65,70,74,79,83,87,92,96,102,108,116,126,137,150,166,183,202,223,246,271,297,324,353,385,420,459,505,561,621,683,749,826,915,1013,1124,1248,1387,1545,1725,1930,2167,2442,2757,3117,3524,3979,4485,5046,5671,6367,7143,8004,8961,10021,11172,12413,13749,15177,16696,18307,20002,21770,23591,25455,27362,29303,31256,33211,35165,37088,38992,40938,42839,44404,45974,46509,53835,58269,65000,87500,100000,100000,100000,100000,100000
2095,136,13,6,3,3,3,2,2,2,2,2,2,2,3,4,5,6,7,9,10,12,13,13,14,14,15,16,17,18,20,22,24,26,29,32,36,40,44,49,54,59,64,69,73,78,82,86,91,95,101,107,115,124,136,149,164,181,199,220,243,267,293,320,349,380,415,453,499,554,613,675,741,816,904,1001,1110,1233,1371,1527,1704,1907,2142,2413,2724,3080,3482,3932,4433,4987,5604,6293,7060,7911,8857,9906,11045,12272,13594,15008,16513,18107,19786,21537,23340,25187,27078,29001,30940,32873,34807,36741,38668,40596,42400,44253,46155,47253,54113,60385,55000,75000,100000,100000,100000,100000,100000
2096,135,13,6,3,3,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,12,13,13,13,14,14,15,17,18,20,21,24,26,29,32,35,39,44,48,53,59,64,68,73,77,81,85,89,94,99,106,113,123,134,147,162,178,197,218,240,264,290,317,345,376,410,448,493,547,606,667,732,807,893,989,1097,1219,1355,1509,1684,1884,2116,2384,2692,3043,3441,3886,4380,4929,5539,6219,6979,7820,8755,9792,10919,12134,13441,14840,16331,17910,19572,21306,23091,24923,26797,28705,30626,32544,34460,36371,38317,40218,41910,43709,45373,46975,49257,52794,52500,75000,100000,100000,100000,100000,100000
2097,133,13,6,3,3,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,11,12,13,13,14,14,15,16,18,19,21,23,26,28,31,35,39,43,48,53,58,63,67,72,76,80,84,88,93,98,104,112,121,132,145,160,176,195,215,237,261,286,313,341,371,405,442,488,541,599,659,723,797,882,978,1084,1204,1339,1491,1664,1862,2091,2356,2660,3007,3400,3840,4329,4871,5474,6146,6897,7730,8655,9679,10794,11996,13290,14674,16151,17715,19360,21077,22846,24660,26518,28412,30315,32216,34126,36018,37923,39773,41626,43377,44832,46226,43764,50294,59167,79167,100000,100000,100000,100000,100000
2098,131,13,6,3,3,2,2,2,2,2,2,2,2,3,3,5,6,7,9,10,11,12,13,13,14,14,15,16,17,19,21,23,25,28,31,34,38,43,47,52,57,62,66,71,75,79,83,87,92,97,103,111,120,131,143,158,174,192,212,234,258,283,309,337,367,400,437,482,534,592,651,714,787,872,966,1071,1190,1323,1473,1644,1840,2066,2328,2628,2971,3359,3794,4278,4814,5410,6075,6817,7640,8555,9569,10671,11860,13140,14511,15971,17520,19150,20851,22604,24401,26241,28118,30007,31895,33782,35667,37546,39420,41355,43098,44764,45929,43956,55036,67500,83333,100000,100000,100000,100000,100000
2099,130,13,6,3,3,2,2,2,2,2,2,2,2,3,3,5,6,7,8,10,11,12,13,13,13,14,15,16,17,19,21,23,25,28,31,34,38,42,47,51,56,61,66,70,74,78,82,86,91,96,102,109,118,129,142,156,172,190,210,231,255,279,305,333,362,395,432,476,528,585,643,706,778,861,954,1059,1176,1307,1456,1625,1818,2042,2300,2597,2936,3320,3749,4227,4757,5347,6004,6738,7551,8456,9459,10550,11725,12992,14349,15794,17326,18941,20626,22363,24144,25968,27824,29697,31573,33429,35309,37201,39077,40937,42843,44611,45474,45187,48690,55449,79167,100000,100000,100000,100000,100000
2100,128,13,6,3,3,2,2,2,2,2,2,2,2,3,3,5,6,7,8,10,11,12,13,13,13,14,14,16,17,19,20,22,25,27,30,34,37,41,46,51,56,60,65,69,73,77,81,85,90,95,101,108,117,128,140,154,170,188,207,229,252,276,302,329,358,390,427,470,522,578,635,697,769,851,943,1046,1162,1292,1439,1606,1797,2017,2273,2566,2901,3280,3705,4177,4701,5284,5934,6660,7464,8359,9350,10430,11593,12845,14188,15619,17137,18735,20404,22125,23889,25696,27535,29397,31257,33107,34974,36822,38650,40525,42495,43920,45351,45931,41289,49794,68750,87500,100000,100000,100000,100000
2101,127,13,6,3,3,2,2,2,2,2,2,2,2,3,3,4,5,7,8,10,11,12,12,13,13,14,14,15,17,18,20,22,24,27,30,33,37,41,45,50,55,60,64,68,72,76,80,84,89,94,99,107,115,126,138,152,168,185,205,226,249,273,298,325,354,386,422,465,516,571,628,689,759,841,932,1034,1148,1276,1422,1587,1775,1994,2246,2536,2867,3241,3661,4128,4645,5221,5865,6582,7378,8263,9243,10310,11461,12701,14029,15445,16948,18531,20184,21888,23636,25427,27251,29096,30946,32789,34637,36482,38271,40082,41971,43521,45323,45759,40801,53720,60417,75000,100000,100000,100000,100000
2102,125,12,6,3,3,2,2,2,2,2,2,2,2,3,3,4,5,7,8,10,11,12,12,13,13,13,14,15,17,18,20,22,24,27,30,33,36,40,45,50,54,59,63,67,72,76,79,83,88,92,98,105,114,125,137,150,166,183,202,223,246,269,294,321,349,381,416,459,509,564,620,681,750,831,921,1021,1134,1261,1405,1568,1754,1970,2220,2506,2833,3203,3618,4079,4591,5160,5796,6506,7293,8168,9138,10192,11331,12558,13872,15273,16760,18328,19965,21654,23386,25162,26969,28792,30628,32462,34292,36130,37934,39742,41516,43347,44896,45507,42446,43836,53333,79167,100000,100000,100000,100000
2103,123,12,6,3,3,2,2,2,2,2,2,2,2,3,3,4,5,6,8,10,11,11,12,12,13,13,14,15,17,18,20,22,24,26,29,32,36,40,44,49,54,58,63,67,71,75,78,82,87,91,97,104,113,123,135,149,164,181,200,221,243,266,291,317,345,376,411,453,503,557,613,672,741,821,910,1009,1121,1246,1388,1549,1734,1947,2193,2477,2800,3165,3575,4031,4537,5100,5728,6429,7208,8074,9033,10077,11202,12416,13717,15104,16576,18127,19748,21421,23136,24897,26689,28496,30311,32126,33941,35744,37552,39387,41059,42758,44162,44771,42756,35294,49524,84524,100000,100000,100000,100000
2104,122,12,6,3,2,2,2,2,2,2,2,2,2,3,3,4,5,6,8,10,11,11,12,12,13,13,14,15,16,18,19,21,23,26,29,32,36,40,44,49,53,58,62,66,70,74,77,81,85,90,96,103,111,121,133,147,162,179,197,218,240,263,287,313,341,372,407,448,497,550,605,664,732,811,899,997,1107,1231,1371,1531,1713,1924,2167,2447,2767,3128,3533,3983,4484,5040,5661,6354,7124,7980,8930,9962,11076,12276,13563,14936,16394,17929,19535,21191,22890,24637,26413,28205,30005,31797,33596,35398,37200,38980,40702,42192,43591,44019,42715,36703,51548,73214,87500,100000,100000,100000
2105,121,12,6,3,2,2,2,2,2,2,2,2,2,3,3,4,5,6,8,9,11,11,12,12,13,13,14,15,16,18,19,21,23,26,28,32,35,39,43,48,52,57,61,65,69,73,76,80,84,89,95,102,110,120,132,145,160,177,195,215,237,260,284,309,337,367,402,443,491,544,598,656,724,801,888,985,1094,1216,1355,1512,1693,1901,2142,2418,2734,3092,3492,3937,4431,4981,5595,6281,7041,7888,8827,9848,10950,12138,13411,14769,16212,17734,19323,20963,22646,24376,26135,27916,29704,31482,33254,35034,36832,38609,40359,41932,43495,44370,43637,39395,42056,49107,75000,100000,100000,100000
2106,119,12,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,8,9,10,11,12,12,12,13,13,14,16,17,19,21,23,25,28,31,35,39,43,47,52,56,60,64,68,72,76,79,83,88,94,100,109,119,130,143,158,175,193,213,234,257,280,306,333,363,397,437,485,537,591,648,715,792,877,973,1081,1202,1339,1494,1672,1878,2116,2390,2702,3055,3451,3891,4379,4922,5530,6208,6960,7796,8724,9735,10825,12001,13261,14605,16033,17539,19114,20737,22403,24116,25862,27628,29401,31166,32918,34680,36444,38194,39920,41658,43180,44476,44355,41399,32115,45833,83333,100000,100000,100000
2107,118,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,8,9,10,11,11,12,12,13,13,14,16,17,19,21,23,25,28,31,34,38,42,47,51,55,60,63,67,71,75,78,82,87,93,99,107,117,128,142,156,172,190,210,231,254,277,302,329,358,392,432,479,530,584,640,706,782,867,961,1068,1188,1323,1477,1653,1856,2091,2362,2670,3019,3410,3845,4328,4865,5465,6135,6879,7706,8624,9623,10702,11866,13112,14442,15856,17346,18905,20514,22166,23861,25594,27342,29092,30844,32584,34339,36108,37833,39470,41207,42927,44294,45015,41946,33958,56250,91667,100000,100000,100000
2108,116,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,11,11,12,12,13,13,14,15,17,19,20,22,25,27,30,34,38,42,46,50,55,59,63,66,70,74,77,81,86,91,98,106,116,127,140,154,170,188,208,229,251,274,298,325,354,387,427,473,524,577,633,698,773,856,950,1055,1173,1307,1459,1633,1834,2066,2334,2638,2984,3370,3800,4278,4809,5401,6064,6799,7618,8525,9513,10580,11731,12965,14282,15680,17156,18699,20294,21931,23610,25324,27057,28794,30531,32262,34005,35757,37486,39121,40782,42448,43665,44899,41947,34931,40833,75000,100000,100000,100000
2109,115,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,11,11,11,12,12,13,14,15,17,18,20,22,24,27,30,33,37,41,46,50,54,58,62,66,69,73,77,80,85,90,97,105,114,126,138,152,168,186,205,226,247,270,295,321,350,383,422,468,518,570,625,689,763,846,939,1043,1159,1291,1441,1613,1812,2042,2306,2607,2948,3330,3755,4228,4752,5339,5993,6720,7529,8427,9404,10459,11598,12819,14122,15506,16968,18496,20074,21696,23360,25056,26774,28502,30228,31943,33665,35402,37060,38730,40322,41899,43381,44533,42255,36313,27900,56310,95000,100000,100000
2110,114,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,11,11,11,12,12,13,14,15,16,18,20,22,24,27,30,33,37,41,45,49,54,58,61,65,68,72,76,79,84,89,96,104,113,124,136,151,166,184,203,223,245,267,291,317,346,378,417,462,512,563,618,681,754,836,927,1030,1145,1276,1424,1594,1790,2018,2279,2576,2914,3291,3711,4178,4697,5277,5924,6642,7442,8330,9297,10340,11467,12675,13964,15334,16781,18294,19857,21464,23112,24795,26497,28205,29914,31614,33324,35054,36692,38345,40003,41594,43337,44050,42333,37841,31710,54286,90000,100000,100000
2111,112,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,11,11,11,12,12,13,14,15,16,18,20,22,24,26,29,33,36,40,44,49,53,57,61,64,68,71,75,78,83,88,94,102,112,123,135,149,164,181,200,220,242,264,288,313,342,373,412,457,505,556,610,673,745,826,916,1017,1132,1261,1407,1575,1769,1994,2251,2546,2879,3253,3668,4129,4642,5215,5855,6565,7356,8234,9190,10223,11337,12531,13807,15164,16596,18094,19643,21234,22867,24533,26221,27912,29601,31290,32998,34718,36384,38020,39727,41245,42712,43427,42647,38255,30655,38393,75000,100000,100000
2112,111,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,9,10,10,11,11,11,12,13,13,15,16,18,19,21,23,26,29,32,36,40,44,48,52,56,60,63,67,70,74,78,82,87,93,101,110,121,133,147,162,179,198,218,239,261,284,310,337,369,407,451,499,549,603,665,736,816,905,1005,1118,1246,1390,1556,1748,1970,2225,2516,2845,3214,3625,4081,4588,5154,5787,6489,7271,8139,9085,10106,11208,12390,13653,14995,16413,17897,19430,21005,22624,24274,25948,27626,29301,30976,32672,34397,36058,37670,39290,40812,42099,43326,42913,39850,33512,23750,59167,100000,100000
2113,110,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,8,10,10,11,11,11,12,12,13,14,16,17,19,21,23,26,29,32,35,39,44,48,52,55,59,63,66,69,73,77,81,86,92,100,109,119,132,145,160,177,195,215,236,258,281,306,333,364,402,446,493,543,596,657,727,806,894,993,1105,1231,1374,1538,1727,1946,2198,2486,2811,3176,3582,4033,4534,5094,5720,6414,7188,8046,8981,9990,11081,12251,13500,14829,16232,17701,19219,20779,22384,24021,25677,27340,29004,30664,32343,34051,35698,37250,38890,40353,41675,43524,43600,40106,35490,25000,38333,80000,100000
2114,108,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,8,9,10,11,11,11,12,12,13,14,16,17,19,21,23,25,28,31,35,39,43,47,51,55,58,62,65,69,72,76,80,85,91,99,108,118,130,143,158,175,193,212,233,255,277,302,330,360,397,440,488,536,588,649,718,796,883,981,1091,1216,1357,1519,1707,1923,2172,2456,2778,3139,3540,3986,4481,5035,5653,6340,7105,7954,8878,9877,10955,12113,13349,14664,16052,17506,19010,20555,22145,23767,25406,27055,28706,30353,32010,33701,35365,36909,38481,39854,41591,43222,43477,40198,35970,25758,18333,60000,100000
2115,107,11,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,8,9,10,10,11,11,11,12,13,14,15,17,19,21,23,25,28,31,35,38,42,46,50,54,58,61,64,68,71,75,79,84,90,98,106,117,128,142,157,173,191,210,230,252,274,299,326,356,392,435,482,530,581,641,710,787,873,969,1078,1201,1341,1501,1686,1900,2146,2427,2745,3101,3498,3939,4429,4976,5588,6267,7023,7862,8777,9765,10831,11976,13199,14501,15875,17315,18804,20335,21909,23514,25138,26774,28410,30046,31684,33349,35014,36586,38095,39526,41258,42586,42768,41062,37904,29491,21310,35000,100000
2116,106,10,5,3,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,8,9,10,10,11,11,11,12,13,14,15,17,18,20,22,25,28,31,34,38,42,46,50,53,57,60,64,67,70,74,78,83,89,96,105,115,127,140,155,171,188,207,227,249,271,295,322,352,387,430,476,523,574,633,701,777,862,958,1065,1187,1325,1483,1666,1877,2121,2398,2713,3065,3457,3892,4377,4918,5522,6194,6942,7772,8676,9653,10708,11841,13051,14340,15700,17125,18600,20116,21675,23265,24875,26496,28118,29740,31364,33016,34668,36228,37726,39147,40865,42185,42368,40681,37555,29222,21116,34685,100000
2117,105,10,5,2,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,8,9,10,10,10,11,11,12,13,14,15,17,18,20,22,25,27,30,34,37,41,45,49,53,56,60,63,66,69,73,77,82,88,95,104,114,125,138,153,169,186,205,225,246,268,291,318,347,383,425,470,517,568,626,693,768,852,946,1053,1173,1309,1465,1646,1855,2095,2370,2680,3029,3416,3846,4325,4860,5458,6122,6861,7682,8577,9543,10587,11707,12905,14180,15527,16937,18398,19899,21444,23019,24614,26221,27829,29437,31048,32687,34326,35874,37361,38771,40476,41787,41972,40304,37210,28956,20925,34373,100000
2118,103,10,5,2,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,8,9,10,10,10,11,11,12,13,14,15,16,18,20,22,24,27,30,33,37,41,45,48,52,56,59,62,65,69,72,76,81,87,94,103,113,124,137,151,167,184,202,222,243,264,288,314,343,378,420,465,511,561,618,685,759,842,935,1040,1159,1293,1448,1627,1833,2070,2342,2649,2993,3376,3801,4275,4803,5394,6051,6782,7594,8478,9434,10467,11575,12760,14022,15355,16752,18198,19685,21215,22775,24356,25949,27543,29138,30735,32361,33987,35523,36999,38399,40092,41393,41580,39930,36868,28691,20736,34064,100000
