year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
1990,889,69,44,32,26,23,24,16,20,18,19,21,19,27,31,43,60,88,92,85,99,94,99,100,89,93,100,94,96,104,94,103,109,103,105,120,133,147,152,162,165,200,211,229,236,297,325,365,376,433,499,564,587,672,742,856,970,1056,1169,1285,1485,1668,1854,2066,2309,2622,2790,3143,3427,3785,4062,4336,4884,5382,5886,6427,7037,7575,8318,9182,10035,10639,11606,12743,13740,14833,16087,17093,17682,19464,20262,22028,24029,25168,27282,30294,30585,33820,32798,35931,38963,36905,41843,47816,37736,37500,56338,77419,61538,100000,72727,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1991,830,68,39,33,22,23,20,21,20,21,18,18,18,28,33,46,57,75,96,92,89,90,89,99,91,92,93,86,87,93,94,102,104,104,112,122,129,146,150,176,174,188,218,233,243,268,339,321,394,434,483,541,602,670,739,823,887,1028,1143,1287,1403,1605,1748,2034,2254,2522,2776,3097,3308,3666,4083,4471,4751,5218,5826,6238,6878,7564,8154,9064,9812,10702,11659,12565,13987,14589,15844,17523,18619,19995,21513,22098,23677,26629,28738,29489,32640,32293,35598,39826,38180,38965,44064,41723,47273,27826,32000,47059,0,50000,50000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1992,734,54,34,27,25,22,18,19,16,16,17,17,22,22,25,34,43,68,81,84,80,90,91,85,94,84,91,93,95,95,98,105,100,106,114,124,131,135,167,167,175,198,197,220,244,261,289,334,373,416,468,507,585,657,690,798,872,980,1122,1230,1396,1545,1742,1958,2178,2368,2682,2999,3275,3611,3923,4345,4740,4995,5678,6045,6726,7415,8086,8582,9605,10252,11339,12343,13239,14282,15542,16731,17867,19209,20373,22106,23566,24946,27343,28534,30889,31423,32531,35946,38111,42013,37696,40252,34921,39024,40000,67797,0,100000,50000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1993,706,56,39,27,23,17,17,15,17,17,17,20,21,24,28,37,42,67,82,82,91,89,92,85,89,88,87,97,92,100,98,109,95,113,114,123,131,131,151,164,182,190,209,211,240,269,289,321,375,399,465,525,575,661,716,783,869,1019,1094,1208,1376,1526,1711,1907,2183,2402,2670,3024,3263,3608,3903,4417,4750,5238,5556,6230,6784,7439,8202,9020,9673,10572,11515,12433,13900,14957,16066,17401,18714,19865,21492,22136,24886,27092,27512,29558,30798,36128,35208,38593,40385,39344,42161,53211,36226,56774,40404,77419,76190,0,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1994,684,53,31,22,21,14,17,16,19,15,13,18,24,21,30,33,44,69,74,80,90,84,90,88,89,90,97,92,94,91,100,108,109,121,121,118,127,135,139,166,170,193,203,226,245,248,278,302,318,397,424,495,563,607,661,751,827,954,1019,1152,1274,1458,1633,1776,2039,2291,2515,2820,3094,3340,3738,4098,4440,5037,5420,5660,6395,7058,7748,8428,9258,9963,10912,11887,13198,13924,14965,16291,17707,18823,20175,20989,23299,24749,25779,28266,31530,33107,32612,34156,34839,39656,43062,48037,46602,45000,14545,24242,100000,72727,72727,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1995,683,46,30,25,15,18,17,14,16,17,20,15,20,22,26,32,37,71,91,90,92,104,89,89,91,90,93,104,101,103,104,112,114,114,121,117,135,133,152,156,175,195,209,237,235,270,291,306,351,381,449,475,538,624,666,757,833,917,1011,1125,1292,1404,1577,1757,2013,2214,2498,2777,3004,3370,3693,4073,4503,4959,5422,5919,6245,7029,7904,8643,9347,10158,11204,12176,12981,14105,15542,16596,18013,19228,20447,21877,24441,25963,27406,29836,30653,32568,33491,36788,35682,38845,40956,38929,69869,58182,62338,55172,44444,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1996,687,51,31,22,22,16,13,10,12,16,12,17,19,22,28,35,41,68,84,85,83,95,94,87,88,94,85,90,101,100,109,112,115,112,115,128,127,133,144,170,186,184,202,230,236,286,297,309,336,393,399,460,548,586,670,742,827,897,993,1120,1242,1366,1542,1744,1945,2176,2347,2607,2955,3266,3687,3985,4463,4801,5313,5857,6362,6455,7528,8336,9331,10018,10872,11835,12852,14211,15320,16566,17772,19494,20217,21417,24035,25964,27171,29245,31774,34269,33173,37568,42743,42943,47899,46529,51613,93333,94118,60000,66667,100000,50000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1997,645,52,31,21,20,17,15,13,18,14,17,16,20,20,24,30,50,64,86,90,97,106,91,92,96,104,91,87,92,104,95,104,104,113,114,108,109,136,145,156,169,188,208,222,243,262,276,326,338,372,410,459,509,594,645,711,802,927,975,1081,1191,1340,1457,1639,1829,2063,2234,2555,2860,3125,3472,3896,4213,4678,5230,5596,6263,6815,6907,8006,8953,9639,10756,11684,12550,13838,15028,16440,17685,19038,19995,21732,23624,25125,26901,28947,31101,32214,32412,35533,36246,42828,52061,32821,57143,31683,40000,100000,47059,66667,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1998,629,51,32,22,19,16,15,18,14,13,14,17,16,21,25,29,49,57,87,92,86,91,96,100,99,97,104,102,104,103,106,106,118,121,113,123,127,138,138,156,158,186,193,234,249,272,285,327,339,360,394,450,506,568,650,713,774,851,996,1055,1158,1313,1446,1607,1802,1992,2212,2474,2706,3005,3410,3712,4174,4520,5106,5438,6043,6563,7295,7484,8534,9452,10389,11585,12481,13556,14630,15997,17100,18824,19914,21121,22850,24459,26081,28351,28667,31099,32788,35299,37568,43483,44055,47166,33488,33613,39344,0,0,80000,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1999,644,52,32,23,18,14,14,14,12,12,13,14,18,17,23,26,43,62,72,92,85,84,87,94,94,94,98,101,102,107,106,102,116,117,116,128,127,130,145,154,169,189,195,207,227,257,295,308,335,373,419,440,493,560,637,673,765,908,933,1039,1166,1248,1393,1531,1674,1925,2147,2417,2607,2953,3285,3685,4031,4513,4838,5429,5894,6539,7157,7903,7755,9143,10466,11463,12589,13535,14525,15897,17684,18914,19932,20980,22593,24771,26607,28704,29811,32634,34532,36197,38619,46111,38095,34204,36036,71642,67797,0,53333,0,50000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2000,611,44,28,19,17,13,17,13,12,13,14,12,16,16,20,25,43,58,80,84,84,87,89,97,97,93,91,104,101,105,106,101,117,109,113,126,137,150,142,154,169,193,185,203,228,243,276,314,336,382,441,436,476,526,549,652,763,814,866,1001,1154,1255,1357,1493,1611,1836,2033,2253,2504,2788,3052,3398,3820,4275,4789,5136,5600,6219,6917,7453,8231,8308,9793,11009,12091,13179,14343,15385,16850,17933,19282,20140,22419,23934,25917,28394,30304,32899,34786,34509,39799,36297,49194,37523,44280,52632,46154,34783,55172,61538,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2001,597,41,25,17,17,13,14,13,11,9,15,14,19,20,24,26,35,60,85,92,81,80,85,79,99,91,88,100,92,105,95,112,109,122,134,122,127,133,149,164,174,180,201,209,220,255,286,318,341,391,396,443,477,522,593,621,714,792,889,974,1075,1207,1332,1440,1548,1728,1922,2152,2306,2643,2947,3261,3635,4023,4492,5025,5455,6053,6601,7335,8028,8687,8676,10562,11800,13283,14021,15010,16683,17936,18882,19799,22373,23627,25380,26834,28399,33438,33453,35243,33443,35305,35118,39184,44706,45283,40678,64865,0,44444,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2002,599,47,28,16,18,13,11,11,10,14,10,16,12,21,23,29,40,58,80,73,88,83,93,82,84,96,92,98,101,100,111,104,116,112,117,118,132,143,138,154,169,184,191,221,216,260,281,322,329,390,415,438,484,515,554,628,669,767,865,953,1082,1157,1318,1424,1563,1721,1871,2103,2314,2586,2797,3226,3534,3881,4414,4873,5439,5917,6477,7217,7960,8821,9571,9368,11040,12743,14107,15237,16699,18228,18552,20381,21910,24242,25573,28042,29919,31364,34624,36337,39368,43648,45524,41618,39024,55814,65753,28571,57143,100000,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2003,577,39,25,22,16,14,14,10,10,12,9,12,16,19,21,25,39,53,74,69,84,84,86,85,85,86,83,80,93,99,102,104,112,113,118,128,126,137,139,155,171,182,195,224,223,230,271,309,340,359,415,424,471,517,562,636,683,762,831,914,1074,1144,1270,1410,1554,1656,1826,2045,2265,2514,2679,3076,3376,3819,4264,4676,5202,5792,6255,7147,7737,8703,9535,10553,10094,12703,13934,15390,16482,18138,19217,20501,23044,25230,25298,28506,29453,31916,31348,34427,41065,45249,41913,39660,51178,55000,28916,0,42105,0,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2004,556,43,23,20,13,10,11,10,12,11,12,10,15,14,20,29,33,53,68,64,77,64,81,87,75,83,84,87,87,90,89,100,113,109,109,126,132,136,137,160,164,160,186,214,229,236,265,292,325,367,378,439,492,510,556,583,644,729,756,855,990,1096,1269,1277,1478,1621,1793,1931,2124,2380,2629,2876,3268,3552,3931,4455,4846,5455,6137,6668,7351,8041,8970,9944,11185,10406,13053,14709,16181,16987,17745,19666,21259,22588,24975,27610,28333,30061,33032,34224,35613,38677,38128,50000,34225,54962,21053,29091,0,0,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2005,572,40,26,19,12,11,14,9,9,9,12,14,17,18,19,23,35,60,68,71,70,74,71,80,72,82,74,79,67,83,99,94,101,118,111,118,132,142,136,143,160,182,190,213,210,252,263,290,329,339,394,430,456,474,524,591,625,698,761,830,972,1038,1185,1302,1436,1550,1687,1905,2052,2227,2465,2855,3087,3411,3899,4153,4777,5325,5806,6494,7116,7989,8600,9623,10812,11711,11503,14034,16005,17865,18434,19603,21098,23421,24211,26944,29415,30887,34031,34001,37500,38478,40952,41088,40970,53589,32653,24242,94118,40000,44444,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2006,545,40,24,15,13,12,10,9,12,14,12,14,12,19,19,25,35,58,62,71,75,69,75,77,73,80,73,85,76,92,95,99,110,108,110,123,130,136,143,150,157,175,185,201,227,239,261,285,315,341,378,429,443,508,553,591,662,693,756,808,914,1052,1140,1260,1393,1514,1662,1819,2006,2132,2400,2664,2953,3222,3598,4023,4498,5020,5542,6229,6936,7546,8586,9351,10324,11594,12915,11839,14496,16828,17836,19662,21194,22917,24332,26146,28180,31791,32168,30563,35326,35000,40745,39050,43299,48241,34188,60000,55172,0,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2007,536,41,28,19,15,12,11,10,13,11,7,12,14,16,21,28,34,49,63,65,69,74,71,72,78,73,79,78,84,79,92,101,111,113,115,125,126,131,137,154,160,167,201,198,211,238,245,272,289,327,352,398,436,502,538,603,649,670,766,816,868,995,1131,1215,1359,1498,1625,1755,1978,2152,2287,2547,2861,3107,3524,3966,4414,4889,5369,5997,6654,7539,8410,9208,10120,11186,12647,14018,12759,16189,18363,18740,21235,22753,23458,27616,28384,31392,35424,34632,35489,41743,42790,32548,36743,53333,52893,26230,0,44444,44444,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2008,523,37,18,16,12,14,12,11,12,10,12,9,10,12,14,21,37,53,59,64,75,64,73,75,72,72,81,79,83,87,90,98,93,113,123,135,126,131,154,151,165,185,182,205,208,242,256,292,302,328,376,398,422,469,520,577,617,683,719,804,874,947,1043,1219,1288,1436,1579,1711,1956,2130,2314,2538,2790,3135,3336,3806,4195,4690,5264,5962,6525,7379,8079,8922,10082,11109,12515,13690,15507,13722,17006,19988,20993,22897,24616,27304,30167,32486,32945,37772,40349,38601,43622,43222,49485,47619,61538,55172,0,0,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2009,511,32,19,11,9,11,11,8,11,8,8,10,10,14,14,26,29,50,57,64,64,67,60,65,67,73,80,73,85,82,91,83,94,97,110,132,127,132,144,154,175,183,194,206,223,236,258,258,286,311,339,384,419,461,481,571,610,655,739,790,869,932,985,1095,1254,1327,1499,1643,1861,2042,2158,2408,2700,2952,3241,3599,4098,4463,4892,5522,6370,6937,7778,8586,9602,10651,11703,13277,14887,16664,15580,17419,19615,21204,23067,25746,26848,29427,29560,31480,34156,37074,34843,44741,40580,50299,8989,46154,53333,37209,51613,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2010,464,32,19,16,10,10,11,7,11,11,9,10,11,10,13,17,23,39,54,47,55,68,60,68,64,61,64,69,70,79,87,85,96,91,108,104,114,124,140,154,160,168,179,187,232,243,242,256,281,299,332,369,419,444,487,546,625,657,707,764,861,909,1001,1097,1190,1317,1466,1592,1777,1986,2157,2372,2624,2893,3202,3541,3893,4372,4900,5311,6053,6807,7501,8243,9357,10428,11429,12767,13972,16231,16401,17218,19688,22503,24960,25975,27682,29103,33692,31714,38504,42847,35935,34730,35122,30888,38788,33333,44444,0,48485,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2011,494,35,20,11,10,12,10,8,10,11,9,8,11,9,13,17,24,35,41,49,53,55,58,51,51,65,58,62,73,75,80,82,81,89,100,108,118,129,131,139,156,166,191,187,209,223,235,237,276,290,312,351,403,438,455,529,576,620,706,730,815,878,972,1050,1154,1227,1422,1523,1650,1845,2176,2379,2556,2731,3131,3308,3763,4093,4551,5178,5791,6426,7293,8111,9008,10046,10964,12373,13681,15255,16612,18062,18550,22374,23942,25475,28070,30508,31674,35158,34400,40934,41007,41600,41656,34133,36364,32000,93023,0,36364,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2012,458,32,18,10,11,11,9,7,11,9,9,12,11,10,13,13,20,34,51,46,48,45,50,58,49,58,61,57,65,72,78,80,76,92,89,98,102,115,127,141,159,152,158,193,206,215,229,254,264,290,313,335,364,408,455,497,558,595,652,727,790,897,958,1025,1113,1212,1333,1535,1618,1842,2033,2280,2554,2750,3023,3371,3737,4131,4630,5021,5622,6494,7247,8144,9076,10108,11483,12645,13905,15254,16738,18643,20292,21290,23899,27393,30012,32139,33746,36946,38182,37774,39355,42199,46361,47816,18605,34483,49231,0,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2013,434,32,18,11,11,9,7,11,8,8,8,7,11,14,13,16,22,29,40,51,44,48,43,52,54,62,61,64,59,69,71,82,86,87,95,101,111,125,134,147,152,168,188,187,205,232,239,245,270,296,307,344,377,415,460,479,539,608,664,765,825,878,982,1040,1134,1238,1346,1428,1620,1788,1993,2171,2539,2766,3007,3363,3673,4021,4587,4981,5704,6404,7352,8052,8987,10157,11301,12353,13845,15418,16824,18541,20894,22511,22822,27238,29337,32218,33597,35220,39031,40257,40479,35177,49558,52582,30622,40000,23188,0,68571,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2014,413,35,17,13,7,10,11,9,7,10,11,10,10,11,13,15,22,29,42,46,48,49,48,57,53,48,71,65,64,71,77,76,78,85,93,104,100,112,146,138,163,170,162,185,206,229,241,252,269,297,312,348,369,396,444,485,511,583,664,732,785,865,956,1032,1136,1226,1292,1442,1559,1778,1942,2149,2455,2626,3003,3247,3574,3924,4422,4871,5551,6107,6904,7785,8633,9771,10734,12189,13521,14809,16217,17465,19998,21695,22440,24996,28342,29715,33236,34096,32279,36607,40280,34906,45192,37696,52261,45070,40404,41379,17778,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2015,440,29,16,12,12,7,9,10,7,8,10,11,8,11,10,18,19,30,43,46,46,51,51,54,55,66,53,63,66,64,71,71,99,89,98,103,114,117,129,136,152,159,186,185,209,212,235,271,268,308,348,347,365,399,443,496,554,604,643,688,813,873,936,1067,1165,1223,1322,1462,1582,1730,1933,2174,2404,2665,3057,3347,3694,4074,4438,4980,5662,6224,7134,8064,8952,10128,11237,12477,14106,15322,17115,19008,20570,22672,25632,26311,27935,31592,34759,36809,41879,41862,43250,46111,43750,41218,30476,36036,29268,26230,13793,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2016,415,28,16,12,8,11,7,8,6,7,7,8,10,9,15,15,23,30,39,44,47,53,51,56,56,62,64,61,70,74,75,82,93,92,100,102,114,113,122,137,154,176,177,208,226,225,239,275,284,302,344,349,385,405,435,512,544,566,635,719,792,873,938,1050,1127,1246,1361,1435,1589,1757,1877,2161,2334,2569,2896,3269,3562,3992,4423,4892,5448,6093,6830,7760,8747,9724,10774,11946,13510,14939,16499,17818,19599,22001,23732,26056,28138,29041,31941,34146,39518,37778,41927,43301,48614,45369,27234,34532,38554,28070,36782,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2017,429,24,14,11,11,10,7,8,8,8,6,8,10,12,11,18,24,31,38,42,46,45,46,49,49,59,54,60,67,67,71,78,86,85,95,104,121,127,121,143,144,178,180,204,195,224,238,275,288,322,329,354,394,388,445,469,541,590,634,704,779,836,922,1028,1138,1194,1360,1471,1565,1698,1868,2003,2349,2604,2889,3222,3636,3939,4388,4904,5471,6097,6810,7711,8630,9658,10865,12212,13422,14837,16486,18487,20178,21703,23608,26639,28921,30375,29551,36929,37611,37423,44602,36305,41725,47525,22222,39506,22857,28070,34409,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2018,417,25,12,11,11,8,9,8,7,4,9,10,10,12,14,21,23,35,45,49,51,54,51,52,58,59,61,60,72,78,78,89,78,97,99,108,115,135,126,137,159,165,196,208,218,241,260,269,287,324,339,361,397,432,450,486,529,603,659,689,756,849,920,1041,1070,1218,1339,1434,1602,1770,1882,2064,2198,2589,2832,3170,3502,3974,4371,4834,5429,6112,6680,7578,8498,9460,10911,11991,13528,15294,16421,17971,20006,21557,23746,25440,28362,30279,31909,33204,36707,38035,37415,42488,46293,39779,28070,22346,24242,22535,10390,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2019,378,36,17,9,9,8,8,7,7,6,6,7,8,10,12,15,20,25,30,36,40,43,45,46,47,48,50,54,58,62,67,72,77,83,90,97,105,114,125,136,148,161,174,188,202,217,232,249,266,285,306,329,355,384,417,456,501,553,610,674,742,814,890,971,1057,1151,1255,1371,1501,1647,1811,1999,2212,2456,2732,3045,3393,3778,4204,4680,5218,5837,6547,7361,8286,9325,10471,11720,13075,14541,16124,17829,19656,21592,23616,25702,27895,30276,32830,35475,38168,40897,43703,46302,49577,53346,56511,59395,61010,63661,68452,72917,75000,75000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2020,373,36,17,9,8,8,8,7,6,6,6,7,8,10,12,15,19,24,29,35,39,42,43,44,45,47,49,53,57,61,66,71,77,83,89,96,105,114,125,136,149,162,175,189,203,218,234,250,267,286,306,329,354,383,416,455,500,551,609,672,740,812,889,970,1057,1152,1257,1372,1501,1646,1810,1996,2207,2448,2723,3034,3382,3768,4198,4679,5220,5840,6551,7361,8284,9322,10470,11727,13095,14578,16183,17918,19780,21754,23818,25949,28180,30598,33183,35867,38588,41356,44174,46788,50082,53361,57266,59264,59899,66042,77083,91667,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2021,365,35,17,9,8,8,7,7,6,6,6,7,8,9,11,14,18,23,28,33,37,40,42,43,44,46,48,51,55,60,65,70,75,81,88,95,103,113,124,135,148,160,174,188,202,217,232,248,265,283,303,325,349,377,410,448,492,543,600,663,730,801,877,957,1044,1139,1243,1358,1486,1628,1789,1972,2180,2416,2686,2991,3333,3716,4143,4622,5163,5780,6485,7287,8197,9221,10357,11602,12964,14444,16050,17791,19665,21654,23736,25885,28135,30566,33163,35864,38572,41334,44183,47006,50106,53688,57776,57768,61528,62917,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2022,357,34,16,9,8,7,7,7,6,6,6,6,7,9,11,14,18,22,27,32,36,39,40,41,43,44,47,50,54,58,63,68,74,80,86,94,102,112,123,134,147,160,173,187,201,216,231,246,263,281,300,321,345,372,404,442,485,535,592,654,720,790,865,944,1031,1125,1229,1344,1471,1611,1770,1949,2154,2387,2651,2951,3287,3664,4087,4563,5102,5719,6420,7216,8117,9128,10250,11483,12834,14307,15912,17656,19535,21536,23633,25800,28071,30521,33139,35842,38557,41327,44217,47067,50066,54333,59184,58471,65278,75000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2023,349,33,16,8,7,7,7,6,6,6,6,6,7,8,11,13,17,21,26,31,35,37,39,40,41,43,45,49,53,57,62,67,72,78,85,92,101,111,121,133,146,158,172,186,200,214,229,245,261,278,297,317,340,367,398,435,478,528,584,645,710,780,853,932,1017,1111,1215,1329,1455,1594,1751,1928,2130,2359,2619,2914,3244,3615,4032,4503,5039,5654,6354,7147,8041,9043,10153,11372,12710,14174,15772,17514,19396,21403,23515,25696,27980,30451,33091,35799,38537,41343,44183,47050,50078,54316,59756,60780,67014,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2024,341,32,15,8,7,7,7,6,6,6,6,6,7,8,10,13,16,21,25,30,33,36,38,39,40,42,44,47,51,56,60,65,71,77,84,91,100,110,120,132,144,157,171,185,199,213,228,243,259,275,293,313,336,362,393,429,472,521,576,636,701,769,842,919,1004,1096,1199,1313,1438,1577,1733,1908,2107,2332,2589,2879,3204,3569,3980,4444,4975,5586,6285,7076,7967,8963,10063,11269,12593,14046,15634,17369,19250,21262,23379,25573,27877,30365,33023,35760,38528,41324,44148,47075,50265,54390,59483,60978,65327,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2025,334,32,15,8,7,7,7,6,6,5,5,6,7,8,10,13,16,20,24,29,32,35,37,38,39,40,43,46,50,54,59,64,70,76,82,90,99,108,119,131,143,156,170,184,198,212,226,241,256,273,290,310,332,357,387,423,465,514,568,628,692,759,831,907,991,1082,1183,1296,1421,1559,1714,1888,2084,2307,2560,2846,3167,3526,3930,4388,4912,5518,6213,7002,7892,8883,9977,11174,12486,13924,15501,17227,19103,21115,23234,25438,27762,30266,32937,35700,38487,41286,44129,47050,50245,53997,58297,58849,61905,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2026,327,31,15,8,7,7,6,6,6,5,5,6,7,8,10,12,15,19,24,28,31,34,36,37,38,39,42,45,49,53,58,63,68,74,81,89,97,107,118,130,142,155,169,182,196,211,225,239,254,270,287,306,328,352,382,417,459,507,560,619,682,749,820,895,978,1068,1168,1279,1403,1541,1695,1868,2063,2283,2532,2814,3131,3485,3883,4334,4852,5450,6139,6924,7812,8802,9893,11084,12387,13812,15375,17091,18959,20966,23086,25296,27628,30145,32832,35606,38417,41224,44126,47020,49993,53167,57219,59754,63244,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2027,321,31,14,8,7,7,6,6,6,5,5,6,6,8,9,12,15,19,23,27,30,33,34,36,37,38,41,44,48,52,57,62,67,73,80,88,96,106,117,129,141,154,168,181,195,209,223,237,252,267,284,303,323,347,376,411,452,500,553,611,673,739,809,884,965,1054,1152,1262,1385,1521,1674,1846,2040,2258,2505,2784,3096,3446,3839,4284,4795,5385,6066,6845,7728,8717,9806,10994,12291,13708,15259,16962,18819,20818,22938,25148,27484,30012,32711,35496,38340,41177,44109,47049,49924,52821,56253,60139,64343,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2028,315,30,14,7,7,6,6,6,5,5,5,6,6,7,9,12,14,18,22,26,29,32,34,35,36,38,40,43,47,51,56,61,66,72,79,86,95,105,116,128,140,153,166,180,194,208,222,235,250,265,281,299,319,343,371,406,446,493,545,603,665,730,798,872,952,1040,1137,1246,1367,1502,1653,1824,2017,2234,2478,2754,3063,3408,3796,4236,4740,5323,5996,6767,7643,8627,9714,10902,12196,13607,15150,16841,18687,20676,22791,24998,27336,29875,32585,35391,38244,41138,44068,47035,49865,52673,55645,60623,63718,81667,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2029,309,30,14,7,7,6,6,6,5,5,5,5,6,7,9,11,14,18,21,25,29,31,33,34,35,37,39,42,46,50,55,60,65,71,78,85,94,104,115,126,139,152,165,179,192,206,220,234,247,262,278,295,315,339,367,400,440,486,538,595,656,720,788,861,940,1027,1123,1230,1349,1482,1632,1801,1993,2208,2451,2724,3029,3371,3755,4190,4688,5264,5929,6692,7560,8536,9618,10804,12098,13506,15045,16728,18562,20541,22646,24849,27189,29731,32448,35265,38133,41057,43972,46870,49740,52865,55768,61808,63333,67500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2030,303,29,13,7,6,6,6,6,5,5,5,5,6,7,9,11,14,17,21,25,28,30,32,33,34,36,38,41,45,49,54,59,64,70,77,84,93,103,114,125,138,151,164,177,191,205,218,231,245,259,275,292,311,334,362,395,434,480,531,588,647,711,778,850,927,1013,1108,1214,1332,1463,1611,1779,1968,2182,2423,2694,2997,3334,3714,4144,4637,5207,5865,6619,7478,8446,9521,10702,11994,13403,14938,16617,18444,20412,22508,24707,27043,29582,32299,35119,38009,40922,43831,46790,49813,53160,55870,60670,62292,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2031,298,29,13,7,6,6,6,5,5,5,5,5,6,7,8,11,13,17,20,24,27,29,31,32,34,35,37,40,44,48,53,58,63,69,75,83,91,101,112,124,137,149,163,176,190,203,216,229,243,257,272,289,308,330,357,390,429,474,524,580,639,702,768,839,916,1000,1094,1199,1315,1445,1591,1756,1943,2155,2394,2663,2963,3298,3674,4099,4587,5151,5802,6548,7398,8357,9424,10598,11885,13293,14829,16506,18328,20291,22379,24569,26899,29435,32160,34988,37871,40781,43739,46799,49879,52779,55641,59814,62917,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
